date,actual_flux,predicted_flux,absolute_error,relative_error
2019-06-25,59.596664,59.588352,0.008312225,0.013947468
2019-06-26,59.572224,59.57964,0.0074157715,0.01244837
2019-06-27,59.54778,59.545425,0.0023536682,0.0039525707
2019-06-28,59.523335,59.60322,0.07988739,0.13421188
2019-06-29,59.49889,59.529415,0.030525208,0.051303826
2019-06-30,59.474445,59.541115,0.066669464,0.112097666
2019-07-01,59.45,59.510445,0.06044388,0.101671785
2019-07-02,61.16,59.35377,1.8062286,2.9532843
2019-07-03,60.14,59.464073,0.6759262,1.1239212
2019-07-04,60.29,59.474934,0.8150673,1.3519112
2019-07-05,60.27,59.4872,0.78279877,1.2988199
2019-07-06,60.22,59.539032,0.68096924,1.1308025
2019-07-07,61.68,59.790703,1.8892975,3.0630634
2019-07-08,60.51,59.99506,0.51493835,0.8509971
2019-07-09,59.96,59.8688,0.09119797,0.15209801
2019-07-10,58.55,59.521637,0.9716377,1.6595008
2019-07-11,58.739998,59.320316,0.58031845,0.9879443
2019-07-12,59.6,59.2502,0.3498001,0.586913
2019-07-13,58.98,59.273914,0.2939148,0.4983296
2019-07-14,59.18889,59.308743,0.11985397,0.20249404
2019-07-15,59.397778,59.371876,0.025901794,0.043607347
2019-07-16,59.606667,59.292652,0.31401443,0.52681094
2019-07-17,59.815556,59.39631,0.41924667,0.70089906
2019-07-18,60.024445,59.442287,0.58215714,0.96986675
2019-07-19,60.233334,59.525646,0.7076874,1.17491
2019-07-20,60.442223,59.705597,0.7366257,1.218727
2019-07-21,60.65111,59.79514,0.8559723,1.4113052
2019-07-22,60.86,59.762543,1.0974579,1.8032498
2019-07-23,60.85,59.622192,1.2278061,2.0177586
2019-07-24,61.16,59.723854,1.4361458,2.3481781
2019-07-25,62.23,59.876465,2.3535347,3.7819936
2019-07-26,60.93,60.090416,0.83958435,1.377949
2019-07-27,60.22,60.21266,0.0073394775,0.012187774
2019-07-28,59.55,60.166607,0.61660767,1.0354453
2019-07-29,59.989998,60.085396,0.09539795,0.15902309
2019-07-30,60.39,60.073368,0.31663132,0.5243109
2019-07-31,60.735,59.946754,0.78824615,1.2978449
2019-08-01,61.079998,59.646027,1.4339714,2.347694
2019-08-02,60.59,59.79858,0.79142,1.3061892
2019-08-03,60.48,60.064407,0.4155922,0.68715644
2019-08-04,60.71,60.228542,0.48145676,0.7930436
2019-08-05,60.662415,60.28881,0.37360382,0.61587363
2019-08-06,60.614826,59.80999,0.8048363,1.3277878
2019-08-07,60.56724,59.75939,0.8078499,1.3338066
2019-08-08,60.519653,59.829144,0.6905098,1.1409678
2019-08-09,60.47207,59.84157,0.630497,1.0426251
2019-08-10,60.42448,59.79034,0.63414,1.0494754
2019-08-11,60.376896,59.872963,0.50393295,0.83464533
2019-08-12,60.32931,59.991325,0.337986,0.56023514
2019-08-13,60.281723,60.041245,0.24047852,0.39892444
2019-08-14,60.23414,59.980034,0.2541046,0.42186147
2019-08-15,60.18655,59.974106,0.2124443,0.35297638
2019-08-16,60.138966,60.01361,0.12535477,0.20844184
2019-08-17,60.091377,60.099255,0.00787735,0.013108952
2019-08-18,60.043793,60.023117,0.02067566,0.0344343
2019-08-19,59.99621,59.94327,0.052936554,0.088233165
2019-08-20,59.94862,59.968113,0.019493103,0.03251635
2019-08-21,59.901035,59.744675,0.15636063,0.2610316
2019-08-22,59.853447,59.777725,0.07572174,0.12651192
2019-08-23,59.805862,59.843254,0.037391663,0.06252173
2019-08-24,59.758274,59.900867,0.14259338,0.23861697
2019-08-25,59.71069,59.957233,0.24654388,0.4128974
2019-08-26,59.663105,59.928875,0.26576996,0.4454511
2019-08-27,59.615517,59.798588,0.18307114,0.30708638
2019-08-28,59.567932,59.54847,0.019462585,0.032672923
2019-08-29,59.520344,59.578392,0.05804825,0.09752674
2019-08-30,59.47276,59.682587,0.20982742,0.35281265
2019-08-31,59.42517,59.51535,0.09017944,0.15175293
2019-09-01,59.377586,59.136665,0.24092102,0.40574405
2019-09-02,59.329998,58.72829,0.60170746,1.0141706
2019-09-03,58.29,58.603474,0.31347275,0.5377813
2019-09-04,59.66,58.627354,1.0326462,1.7308854
2019-09-05,60.65,58.815598,1.834404,3.0245736
2019-09-06,60.68,59.095207,1.5847931,2.6117222
2019-09-07,60.84,59.26256,1.5774384,2.592765
2019-09-08,61.89,59.498478,2.3915215,3.8641486
2019-09-09,59.86,59.73925,0.12075043,0.2017214
2019-09-10,60.98,59.806202,1.1737976,1.9248896
2019-09-11,62.23,59.843204,2.386795,3.835441
2019-09-12,60.51,60.09303,0.4169693,0.68909156
2019-09-13,62.55,60.155228,2.3947716,3.8285718
2019-09-14,59.65,60.086296,0.43629456,0.7314242
2019-09-15,62.34,60.15075,2.189251,3.5117917
