date,predicted_flux
2013-11-20,36.249733
2013-11-21,36.256985
2013-11-22,36.66641
2013-11-23,36.889435
2013-11-24,36.61604
2013-11-25,37.017166
2013-11-26,37.49433
2013-11-27,37.95433
2013-11-28,37.819458
2013-11-29,37.602592
2013-11-30,37.279263
2013-12-01,36.823715
2013-12-02,36.228935
2013-12-03,35.854256
2013-12-04,35.91857
2013-12-05,36.095924
2013-12-06,36.349182
2013-12-07,36.673393
2013-12-08,36.693413
2013-12-09,35.846878
2013-12-10,35.965237
2013-12-11,36.132256
2013-12-12,36.311806
2013-12-13,36.553215
2013-12-14,36.583042
2013-12-15,35.47682
2013-12-16,34.80272
2013-12-17,34.765152
2013-12-18,35.08572
2013-12-19,35.472816
2013-12-20,35.661705
2013-12-21,35.891525
2013-12-22,36.062584
2013-12-23,36.29454
2013-12-24,36.617973
2013-12-25,36.86779
2013-12-26,36.382256
2013-12-27,36.733276
2013-12-28,36.765774
2013-12-29,36.995445
2013-12-30,37.132877
2013-12-31,37.07291
2014-01-01,37.25991
2014-01-02,36.791237
2014-01-03,36.39738
2014-01-04,36.27031
2014-01-05,36.386036
2014-01-06,36.575386
2014-01-07,37.028366
2014-01-08,37.040234
2014-01-09,36.828762
2014-01-10,36.20606
2014-01-11,35.623745
2014-01-12,35.227783
2014-01-13,34.687992
2014-01-14,34.39909
2014-01-15,34.974083
2014-01-16,35.738586
2014-01-17,36.51886
2014-01-18,36.995975
2014-01-19,37.564663
2014-01-20,37.881725
2014-01-21,37.948387
2014-01-22,37.222336
2014-01-23,36.609035
2014-01-24,36.47855
2014-01-25,36.692066
2014-01-26,36.938137
2014-01-27,37.029255
2014-01-28,37.07895
2014-01-29,36.636734
2014-01-30,36.253044
2014-01-31,36.438828
2014-02-01,36.746033
2014-02-02,37.263313
2014-02-03,37.373108
2014-02-04,37.25075
2014-02-05,36.923244
2014-02-06,36.363014
2014-02-07,35.962807
2014-02-08,35.75241
2014-02-09,35.357952
2014-02-10,35.20453
2014-02-11,35.42571
2014-02-12,35.7367
2014-02-13,35.87728
2014-02-14,35.743706
2014-02-15,35.832813
2014-02-16,35.666817
2014-02-17,34.959854
2014-02-18,34.976723
2014-02-19,35.069794
2014-02-20,34.5481
2014-02-21,34.398846
2014-02-22,34.423
2014-02-23,34.403408
2014-02-24,34.1737
2014-02-25,34.40732
2014-02-26,34.720097
2014-02-27,34.974773
2014-02-28,34.637463
2014-03-01,33.816975
2014-03-02,33.521336
2014-03-03,33.34829
2014-03-04,33.267185
2014-03-05,33.060284
2014-03-06,32.92694
2014-03-07,33.03943
2014-03-08,33.388264
2014-03-09,33.8252
2014-03-10,34.302666
2014-03-11,34.674656
2014-03-12,34.97995
2014-03-13,35.095894
2014-03-14,34.794765
2014-03-15,34.512123
2014-03-16,34.706097
2014-03-17,35.19574
2014-03-18,35.67561
2014-03-19,35.708714
2014-03-20,35.865303
2014-03-21,35.77016
2014-03-22,35.477608
2014-03-23,35.06864
2014-03-24,35.053146
2014-03-25,35.464317
2014-03-26,35.67291
2014-03-27,35.323116
2014-03-28,35.15209
2014-03-29,35.056843
2014-03-30,35.027744
2014-03-31,35.250454
2014-04-01,35.47132
2014-04-02,35.652122
2014-04-03,35.891838
2014-04-04,36.239494
2014-04-05,36.47292
2014-04-06,36.41378
2014-04-07,35.360226
2014-04-08,35.37331
2014-04-09,35.489273
2014-04-10,35.51272
2014-04-11,35.594227
2014-04-12,35.50186
2014-04-13,35.14558
2014-04-14,35.444363
2014-04-15,35.871
2014-04-16,36.471203
2014-04-17,37.101562
2014-04-18,36.929214
2014-04-19,36.453728
2014-04-20,35.86849
2014-04-21,35.173923
2014-04-22,34.90498
2014-04-23,35.10835
2014-04-24,35.241356
2014-04-25,35.203995
2014-04-26,35.352177
2014-04-27,35.63962
2014-04-28,35.987965
2014-04-29,36.408356
2014-04-30,36.872643
2014-05-01,36.520535
2014-05-02,36.496147
2014-05-03,37.055588
2014-05-04,37.463562
2014-05-05,37.184715
2014-05-06,36.729614
2014-05-07,36.772644
2014-05-08,36.951874
2014-05-09,36.609123
2014-05-10,36.540943
2014-05-11,36.573948
2014-05-12,36.678734
2014-05-13,37.390736
2014-05-14,38.33573
2014-05-15,38.707935
2014-05-16,38.67653
2014-05-17,38.323387
2014-05-18,38.24229
2014-05-19,38.322758
2014-05-20,38.405308
2014-05-21,38.52475
2014-05-22,38.712406
2014-05-23,38.371197
2014-05-24,37.030315
2014-05-25,36.879677
2014-05-26,36.84148
2014-05-27,36.89007
2014-05-28,37.0715
2014-05-29,36.99304
2014-05-30,36.781155
2014-05-31,36.359917
2014-06-01,35.787766
2014-06-02,35.99347
2014-06-03,36.481987
2014-06-04,36.527138
2014-06-05,37.034985
2014-06-06,37.548565
2014-06-07,37.963013
2014-06-08,37.87137
2014-06-09,36.685974
2014-06-10,36.97303
2014-06-11,37.35027
2014-06-12,37.727596
2014-06-13,38.198303
2014-06-14,38.361885
2014-06-15,38.295876
2014-06-16,38.05573
2014-06-17,37.834923
2014-06-18,37.224506
2014-06-19,36.44271
2014-06-20,35.867516
2014-06-21,35.387253
2014-06-22,35.170933
2014-06-23,35.178078
2014-06-24,35.287445
2014-06-25,35.24895
2014-06-26,35.253838
2014-06-27,35.087708
2014-06-28,35.214138
2014-06-29,35.129192
2014-06-30,35.16503
2014-07-01,35.0544
2014-07-02,35.447025
2014-07-03,35.9988
2014-07-04,36.13577
2014-07-05,36.598557
2014-07-06,37.069878
2014-07-07,37.220722
2014-07-08,36.82566
2014-07-09,36.557636
2014-07-10,36.51601
2014-07-11,36.325157
2014-07-12,36.40715
2014-07-13,36.473576
2014-07-14,36.234768
2014-07-15,35.581467
2014-07-16,35.42096
2014-07-17,35.679005
2014-07-18,36.09536
2014-07-19,36.586823
2014-07-20,37.133976
2014-07-21,37.39722
2014-07-22,37.392094
2014-07-23,37.382256
2014-07-24,37.67457
2014-07-25,37.71272
2014-07-26,37.629467
2014-07-27,37.34701
2014-07-28,37.3805
2014-07-29,37.10381
2014-07-30,37.4324
2014-07-31,37.706215
2014-08-01,38.101513
2014-08-02,37.78406
2014-08-03,37.56403
2014-08-04,37.89984
2014-08-05,37.857883
2014-08-06,37.85109
2014-08-07,38.209465
2014-08-08,38.47668
2014-08-09,38.350544
2014-08-10,38.272057
2014-08-11,37.96927
2014-08-12,37.866604
2014-08-13,37.55151
2014-08-14,37.96144
2014-08-15,38.434917
2014-08-16,38.82727
2014-08-17,39.251057
2014-08-18,39.14768
2014-08-19,39.04023
2014-08-20,38.508434
2014-08-21,37.34688
2014-08-22,38.148823
2014-08-23,39.32424
2014-08-24,40.17247
2014-08-25,40.835182
2014-08-26,41.169468
2014-08-27,41.11024
2014-08-28,40.062504
2014-08-29,39.66619
2014-08-30,39.93337
2014-08-31,40.484283
2014-09-01,40.82853
2014-09-02,41.052696
2014-09-03,41.19095
2014-09-04,41.228264
2014-09-05,41.36045
2014-09-06,41.366673
2014-09-07,40.611374
2014-09-08,39.46661
2014-09-09,38.640236
2014-09-10,38.0993
2014-09-11,37.589584
2014-09-12,37.18307
2014-09-13,35.558704
2014-09-14,34.040062
2014-09-15,34.316753
2014-09-16,35.013897
2014-09-17,35.65155
2014-09-18,36.44726
2014-09-19,36.86533
2014-09-20,37.038445
2014-09-21,38.004208
2014-09-22,39.615128
2014-09-23,41.10341
2014-09-24,41.768665
2014-09-25,42.161465
2014-09-26,42.41479
2014-09-27,42.277
2014-09-28,41.97116
2014-09-29,41.67352
2014-09-30,41.346546
2014-10-01,40.81961
2014-10-02,40.48553
2014-10-03,40.35204
2014-10-04,40.426003
2014-10-05,39.616375
2014-10-06,39.51901
2014-10-07,40.268097
2014-10-08,40.91413
2014-10-09,41.02586
2014-10-10,40.931152
2014-10-11,41.107414
2014-10-12,41.229286
2014-10-13,41.573044
2014-10-14,41.47562
2014-10-15,40.920357
2014-10-16,40.985638
2014-10-17,41.115524
2014-10-18,41.250847
2014-10-19,41.292366
2014-10-20,41.004612
2014-10-21,40.85018
2014-10-22,40.962536
2014-10-23,41.296455
2014-10-24,41.460323
2014-10-25,41.38332
2014-10-26,41.34026
2014-10-27,41.145058
2014-10-28,40.85435
2014-10-29,40.800808
2014-10-30,41.02128
2014-10-31,41.218956
2014-11-01,40.80993
2014-11-02,40.458317
2014-11-03,40.957535
2014-11-04,41.483406
2014-11-05,41.202805
2014-11-06,41.08096
2014-11-07,41.234222
2014-11-08,41.252827
2014-11-09,41.395443
2014-11-10,41.381687
2014-11-11,40.83907
2014-11-12,41.038067
2014-11-13,41.4283
2014-11-14,41.833794
2014-11-15,41.92938
2014-11-16,42.00272
2014-11-17,42.010113
2014-11-18,42.20819
2014-11-19,42.30636
2014-11-20,42.379307
2014-11-21,42.33807
2014-11-22,42.193645
2014-11-23,42.093704
2014-11-24,41.998287
2014-11-25,42.08471
2014-11-26,42.196796
2014-11-27,42.2684
2014-11-28,41.882427
2014-11-29,41.14153
2014-11-30,40.51872
2014-12-01,40.437298
2014-12-02,40.07394
2014-12-03,39.862724
2014-12-04,39.24335
2014-12-05,38.458755
2014-12-06,37.894928
2014-12-07,36.5604
2014-12-08,36.291042
2014-12-09,36.481236
2014-12-10,36.9236
2014-12-11,37.40719
2014-12-12,37.920376
2014-12-13,37.854824
2014-12-14,38.191612
2014-12-15,38.6928
2014-12-16,39.002247
2014-12-17,39.81329
2014-12-18,40.79957
2014-12-19,41.359974
2014-12-20,41.667328
2014-12-21,41.925575
2014-12-22,41.4465
2014-12-23,38.929188
2014-12-24,37.306923
