date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,helium_flux m^-2sr^-1s^-1GV^-1,SEPorNODATA
2017-11-10,10.1,11.0,4.051,OBSERVED
2017-11-10,11.0,13.0,2.938,OBSERVED
2017-11-10,13.0,16.6,1.759,OBSERVED
2017-11-10,16.6,22.8,0.8494,OBSERVED
2017-11-10,22.8,33.5,0.3345,OBSERVED
2017-11-10,33.5,48.5,0.1234,OBSERVED
2017-11-10,48.5,69.7,0.0454,OBSERVED
2017-11-10,69.7,100.0,0.0171,OBSERVED
2017-11-11,1.71,1.92,104.1,OBSERVED
2017-11-11,1.92,2.15,93.44,OBSERVED
2017-11-11,2.15,2.4,82.16,OBSERVED
2017-11-11,2.4,2.67,73.49,OBSERVED
2017-11-11,2.67,2.97,63.26,OBSERVED
2017-11-11,2.97,3.29,55.21,OBSERVED
2017-11-11,3.29,3.64,46.77,OBSERVED
2017-11-11,3.64,4.02,38.56,OBSERVED
2017-11-11,4.02,4.43,32.68,OBSERVED
2017-11-11,4.43,4.88,26.29,OBSERVED
2017-11-11,4.88,5.37,21.64,OBSERVED
2017-11-11,5.37,5.9,17.75,OBSERVED
2017-11-11,5.9,6.47,14.11,OBSERVED
2017-11-11,6.47,7.09,11.74,OBSERVED
2017-11-11,7.09,7.76,9.486,OBSERVED
2017-11-11,7.76,8.48,7.725,OBSERVED
2017-11-11,8.48,9.26,6.245,OBSERVED
2017-11-11,9.26,10.1,4.998,OBSERVED
2017-11-11,10.1,11.0,4.111,OBSERVED
2017-11-11,11.0,13.0,2.936,OBSERVED
2017-11-11,13.0,16.6,1.759,OBSERVED
2017-11-11,16.6,22.8,0.8568,OBSERVED
2017-11-11,22.8,33.5,0.3408,OBSERVED
2017-11-11,33.5,48.5,0.123,OBSERVED
2017-11-11,48.5,69.7,0.04494,OBSERVED
2017-11-11,69.7,100.0,0.01666,OBSERVED
2017-11-12,1.71,1.92,104.5,OBSERVED
2017-11-12,1.92,2.15,95.05,OBSERVED
2017-11-12,2.15,2.4,84.01,OBSERVED
2017-11-12,2.4,2.67,73.53,OBSERVED
2017-11-12,2.67,2.97,64.46,OBSERVED
2017-11-12,2.97,3.29,55.28,OBSERVED
2017-11-12,3.29,3.64,46.75,OBSERVED
2017-11-12,3.64,4.02,39.13,OBSERVED
2017-11-12,4.02,4.43,32.11,OBSERVED
2017-11-12,4.43,4.88,26.25,OBSERVED
2017-11-12,4.88,5.37,21.72,OBSERVED
2017-11-12,5.37,5.9,17.88,OBSERVED
2017-11-12,5.9,6.47,14.56,OBSERVED
2017-11-12,6.47,7.09,11.99,OBSERVED
2017-11-12,7.09,7.76,9.427,OBSERVED
2017-11-12,7.76,8.48,7.668,OBSERVED
2017-11-12,8.48,9.26,6.224,OBSERVED
2017-11-12,9.26,10.1,5.043,OBSERVED
2017-11-12,10.1,11.0,4.105,OBSERVED
2017-11-12,11.0,13.0,2.979,OBSERVED
2017-11-12,13.0,16.6,1.763,OBSERVED
2017-11-12,16.6,22.8,0.8581,OBSERVED
2017-11-12,22.8,33.5,0.3403,OBSERVED
2017-11-12,33.5,48.5,0.1241,OBSERVED
2017-11-12,48.5,69.7,0.04629,OBSERVED
2017-11-12,69.7,100.0,0.01629,OBSERVED
2017-11-13,1.71,1.92,107.6,OBSERVED
2017-11-13,1.92,2.15,96.15,OBSERVED
2017-11-13,2.15,2.4,86.28,OBSERVED
2017-11-13,2.4,2.67,73.14,OBSERVED
2017-11-13,2.67,2.97,63.95,OBSERVED
2017-11-13,2.97,3.29,55.7,OBSERVED
2017-11-13,3.29,3.64,46.99,OBSERVED
2017-11-13,3.64,4.02,39.1,OBSERVED
2017-11-13,4.02,4.43,32.46,OBSERVED
2017-11-13,4.43,4.88,26.75,OBSERVED
2017-11-13,4.88,5.37,21.74,OBSERVED
2017-11-13,5.37,5.9,17.61,OBSERVED
2017-11-13,5.9,6.47,14.46,OBSERVED
2017-11-13,6.47,7.09,11.81,OBSERVED
2017-11-13,7.09,7.76,9.524,OBSERVED
2017-11-13,7.76,8.48,7.734,OBSERVED
2017-11-13,8.48,9.26,6.292,OBSERVED
2017-11-13,9.26,10.1,4.994,OBSERVED
2017-11-13,10.1,11.0,4.022,OBSERVED
2017-11-13,11.0,13.0,2.975,OBSERVED
2017-11-13,13.0,16.6,1.755,OBSERVED
2017-11-13,16.6,22.8,0.8532,OBSERVED
2017-11-13,22.8,33.5,0.3386,OBSERVED
2017-11-13,33.5,48.5,0.1205,OBSERVED
2017-11-13,48.5,69.7,0.04622,OBSERVED
2017-11-13,69.7,100.0,0.01594,OBSERVED
2017-11-14,1.71,1.92,111.6,OBSERVED
2017-11-14,1.92,2.15,97.22,OBSERVED
2017-11-14,2.15,2.4,86.89,OBSERVED
2017-11-14,2.4,2.67,74.6,OBSERVED
2017-11-14,2.67,2.97,65.13,OBSERVED
2017-11-14,2.97,3.29,54.29,OBSERVED
2017-11-14,3.29,3.64,46.72,OBSERVED
2017-11-14,3.64,4.02,38.54,OBSERVED
2017-11-14,4.02,4.43,32.11,OBSERVED
2017-11-14,4.43,4.88,26.47,OBSERVED
2017-11-14,4.88,5.37,21.8,OBSERVED
2017-11-14,5.37,5.9,17.42,OBSERVED
2017-11-14,5.9,6.47,14.47,OBSERVED
2017-11-14,6.47,7.09,11.83,OBSERVED
2017-11-14,7.09,7.76,9.528,OBSERVED
2017-11-14,7.76,8.48,7.588,OBSERVED
2017-11-14,8.48,9.26,6.05,OBSERVED
2017-11-14,9.26,10.1,4.89,OBSERVED
2017-11-14,10.1,11.0,4.047,OBSERVED
2017-11-14,11.0,13.0,2.979,OBSERVED
2017-11-14,13.0,16.6,1.761,OBSERVED
2017-11-14,16.6,22.8,0.8468,OBSERVED
2017-11-14,22.8,33.5,0.3347,OBSERVED
2017-11-14,33.5,48.5,0.1233,OBSERVED
2017-11-14,48.5,69.7,0.04382,OBSERVED
2017-11-14,69.7,100.0,0.01665,OBSERVED
2017-11-15,1.71,1.92,105.3,OBSERVED
2017-11-15,1.92,2.15,96.75,OBSERVED
2017-11-15,2.15,2.4,85.21,OBSERVED
2017-11-15,2.4,2.67,74.43,OBSERVED
2017-11-15,2.67,2.97,65.81,OBSERVED
2017-11-15,2.97,3.29,54.94,OBSERVED
2017-11-15,3.29,3.64,46.57,OBSERVED
2017-11-15,3.64,4.02,38.29,OBSERVED
2017-11-15,4.02,4.43,31.64,OBSERVED
2017-11-15,4.43,4.88,26.15,OBSERVED
2017-11-15,4.88,5.37,21.85,OBSERVED
2017-11-15,5.37,5.9,18.16,OBSERVED
2017-11-15,5.9,6.47,14.74,OBSERVED
2017-11-15,6.47,7.09,11.63,OBSERVED
2017-11-15,7.09,7.76,9.435,OBSERVED
2017-11-15,7.76,8.48,7.745,OBSERVED
2017-11-15,8.48,9.26,6.162,OBSERVED
2017-11-15,9.26,10.1,4.873,OBSERVED
2017-11-15,10.1,11.0,4.133,OBSERVED
2017-11-15,11.0,13.0,2.994,OBSERVED
2017-11-15,13.0,16.6,1.765,OBSERVED
2017-11-15,16.6,22.8,0.8519,OBSERVED
2017-11-15,22.8,33.5,0.3363,OBSERVED
2017-11-15,33.5,48.5,0.1227,OBSERVED
2017-11-15,48.5,69.7,0.0456,OBSERVED
2017-11-15,69.7,100.0,0.01708,OBSERVED
2017-11-16,1.71,1.92,105.4,OBSERVED
2017-11-16,1.92,2.15,96.88,OBSERVED
2017-11-16,2.15,2.4,85.48,OBSERVED
2017-11-16,2.4,2.67,75.44,OBSERVED
2017-11-16,2.67,2.97,64.24,OBSERVED
2017-11-16,2.97,3.29,53.99,OBSERVED
2017-11-16,3.29,3.64,46.16,OBSERVED
2017-11-16,3.64,4.02,39.17,OBSERVED
2017-11-16,4.02,4.43,32.24,OBSERVED
2017-11-16,4.43,4.88,26.43,OBSERVED
2017-11-16,4.88,5.37,21.65,OBSERVED
2017-11-16,5.37,5.9,17.82,OBSERVED
2017-11-16,5.9,6.47,14.5,OBSERVED
2017-11-16,6.47,7.09,11.49,OBSERVED
2017-11-16,7.09,7.76,9.535,OBSERVED
2017-11-16,7.76,8.48,7.603,OBSERVED
2017-11-16,8.48,9.26,6.191,OBSERVED
2017-11-16,9.26,10.1,5.014,OBSERVED
2017-11-16,10.1,11.0,4.047,OBSERVED
2017-11-16,11.0,13.0,2.991,OBSERVED
2017-11-16,13.0,16.6,1.771,OBSERVED
2017-11-16,16.6,22.8,0.8457,OBSERVED
2017-11-16,22.8,33.5,0.3411,OBSERVED
2017-11-16,33.5,48.5,0.123,OBSERVED
2017-11-16,48.5,69.7,0.04627,OBSERVED
2017-11-16,69.7,100.0,0.01603,OBSERVED
2017-11-17,1.71,1.92,107.5,OBSERVED
2017-11-17,1.92,2.15,99.25,OBSERVED
2017-11-17,2.15,2.4,88.58,OBSERVED
2017-11-17,2.4,2.67,75.68,OBSERVED
2017-11-17,2.67,2.97,64.96,OBSERVED
2017-11-17,2.97,3.29,53.68,OBSERVED
2017-11-17,3.29,3.64,45.96,OBSERVED
2017-11-17,3.64,4.02,39.21,OBSERVED
2017-11-17,4.02,4.43,33.18,OBSERVED
2017-11-17,4.43,4.88,26.79,OBSERVED
2017-11-17,4.88,5.37,22.34,OBSERVED
2017-11-17,5.37,5.9,17.87,OBSERVED
2017-11-17,5.9,6.47,14.64,OBSERVED
2017-11-17,6.47,7.09,11.7,OBSERVED
2017-11-17,7.09,7.76,9.529,OBSERVED
2017-11-17,7.76,8.48,7.555,OBSERVED
2017-11-17,8.48,9.26,6.14,OBSERVED
2017-11-17,9.26,10.1,5.027,OBSERVED
2017-11-17,10.1,11.0,4.115,OBSERVED
2017-11-17,11.0,13.0,2.996,OBSERVED
2017-11-17,13.0,16.6,1.771,OBSERVED
2017-11-17,16.6,22.8,0.8608,OBSERVED
2017-11-17,22.8,33.5,0.3362,OBSERVED
2017-11-17,33.5,48.5,0.1235,OBSERVED
2017-11-17,48.5,69.7,0.0466,OBSERVED
2017-11-17,69.7,100.0,0.01649,OBSERVED
2017-11-18,1.71,1.92,111.4,OBSERVED
2017-11-18,1.92,2.15,100.5,OBSERVED
2017-11-18,2.15,2.4,89.97,OBSERVED
2017-11-18,2.4,2.67,76.87,OBSERVED
2017-11-18,2.67,2.97,65.92,OBSERVED
2017-11-18,2.97,3.29,55.96,OBSERVED
2017-11-18,3.29,3.64,47.25,OBSERVED
2017-11-18,3.64,4.02,39.86,OBSERVED
2017-11-18,4.02,4.43,32.51,OBSERVED
2017-11-18,4.43,4.88,27.08,OBSERVED
2017-11-18,4.88,5.37,22.27,OBSERVED
2017-11-18,5.37,5.9,18.26,OBSERVED
2017-11-18,5.9,6.47,14.41,OBSERVED
2017-11-18,6.47,7.09,11.89,OBSERVED
2017-11-18,7.09,7.76,9.624,OBSERVED
2017-11-18,7.76,8.48,7.71,OBSERVED
2017-11-18,8.48,9.26,6.198,OBSERVED
2017-11-18,9.26,10.1,5.042,OBSERVED
2017-11-18,10.1,11.0,4.074,OBSERVED
2017-11-18,11.0,13.0,2.97,OBSERVED
2017-11-18,13.0,16.6,1.765,OBSERVED
2017-11-18,16.6,22.8,0.8561,OBSERVED
2017-11-18,22.8,33.5,0.3416,OBSERVED
2017-11-18,33.5,48.5,0.1212,OBSERVED
2017-11-18,48.5,69.7,0.04542,OBSERVED
2017-11-18,69.7,100.0,0.01677,OBSERVED
2017-11-19,1.71,1.92,110.4,OBSERVED
2017-11-19,1.92,2.15,101.7,OBSERVED
2017-11-19,2.15,2.4,86.31,OBSERVED
2017-11-19,2.4,2.67,78.15,OBSERVED
2017-11-19,2.67,2.97,67.02,OBSERVED
2017-11-19,2.97,3.29,58.04,OBSERVED
2017-11-19,3.29,3.64,47.76,OBSERVED
2017-11-19,3.64,4.02,40.24,OBSERVED
2017-11-19,4.02,4.43,33.03,OBSERVED
2017-11-19,4.43,4.88,26.7,OBSERVED
2017-11-19,4.88,5.37,21.8,OBSERVED
2017-11-19,5.37,5.9,18.25,OBSERVED
2017-11-19,5.9,6.47,14.91,OBSERVED
2017-11-19,6.47,7.09,11.95,OBSERVED
2017-11-19,7.09,7.76,9.733,OBSERVED
2017-11-19,7.76,8.48,7.941,OBSERVED
2017-11-19,8.48,9.26,6.395,OBSERVED
2017-11-19,9.26,10.1,5.116,OBSERVED
2017-11-19,10.1,11.0,4.153,OBSERVED
2017-11-19,11.0,13.0,2.966,OBSERVED
2017-11-19,13.0,16.6,1.786,OBSERVED
2017-11-19,16.6,22.8,0.8612,OBSERVED
2017-11-19,22.8,33.5,0.343,OBSERVED
2017-11-19,33.5,48.5,0.1215,OBSERVED
2017-11-19,48.5,69.7,0.04432,OBSERVED
2017-11-19,69.7,100.0,0.01672,OBSERVED
2017-11-20,1.71,1.92,114.6,OBSERVED
2017-11-20,1.92,2.15,100.3,OBSERVED
2017-11-20,2.15,2.4,88.91,OBSERVED
2017-11-20,2.4,2.67,78.58,OBSERVED
2017-11-20,2.67,2.97,66.59,OBSERVED
2017-11-20,2.97,3.29,57.74,OBSERVED
2017-11-20,3.29,3.64,49.03,OBSERVED
2017-11-20,3.64,4.02,39.69,OBSERVED
2017-11-20,4.02,4.43,32.72,OBSERVED
2017-11-20,4.43,4.88,26.78,OBSERVED
2017-11-20,4.88,5.37,22.13,OBSERVED
2017-11-20,5.37,5.9,18.07,OBSERVED
2017-11-20,5.9,6.47,14.93,OBSERVED
2017-11-20,6.47,7.09,11.91,OBSERVED
2017-11-20,7.09,7.76,9.741,OBSERVED
2017-11-20,7.76,8.48,7.856,OBSERVED
2017-11-20,8.48,9.26,6.31,OBSERVED
2017-11-20,9.26,10.1,5.093,OBSERVED
2017-11-20,10.1,11.0,4.152,OBSERVED
2017-11-20,11.0,13.0,3.076,OBSERVED
2017-11-20,13.0,16.6,1.781,OBSERVED
2017-11-20,16.6,22.8,0.8517,OBSERVED
2017-11-20,22.8,33.5,0.3373,OBSERVED
2017-11-20,33.5,48.5,0.1231,OBSERVED
2017-11-20,48.5,69.7,0.04392,OBSERVED
2017-11-20,69.7,100.0,0.01688,OBSERVED
2017-11-21,1.71,1.92,113.9,OBSERVED
2017-11-21,1.92,2.15,101.7,OBSERVED
2017-11-21,2.15,2.4,86.9,OBSERVED
2017-11-21,2.4,2.67,77.4,OBSERVED
2017-11-21,2.67,2.97,67.29,OBSERVED
2017-11-21,2.97,3.29,57.4,OBSERVED
2017-11-21,3.29,3.64,47.26,OBSERVED
2017-11-21,3.64,4.02,39.31,OBSERVED
2017-11-21,4.02,4.43,32.48,OBSERVED
2017-11-21,4.43,4.88,27.79,OBSERVED
2017-11-21,4.88,5.37,22.54,OBSERVED
2017-11-21,5.37,5.9,18.45,OBSERVED
2017-11-21,5.9,6.47,15.05,OBSERVED
2017-11-21,6.47,7.09,12.01,OBSERVED
2017-11-21,7.09,7.76,9.601,OBSERVED
2017-11-21,7.76,8.48,7.853,OBSERVED
2017-11-21,8.48,9.26,6.229,OBSERVED
2017-11-21,9.26,10.1,5.099,OBSERVED
2017-11-21,10.1,11.0,4.097,OBSERVED
2017-11-21,11.0,13.0,2.963,OBSERVED
2017-11-21,13.0,16.6,1.788,OBSERVED
2017-11-21,16.6,22.8,0.8557,OBSERVED
2017-11-21,22.8,33.5,0.3387,OBSERVED
2017-11-21,33.5,48.5,0.1248,OBSERVED
2017-11-21,48.5,69.7,0.04494,OBSERVED
2017-11-21,69.7,100.0,0.01691,OBSERVED
2017-11-22,1.71,1.92,112.2,OBSERVED
2017-11-22,1.92,2.15,102.0,OBSERVED
2017-11-22,2.15,2.4,89.21,OBSERVED
2017-11-22,2.4,2.67,78.81,OBSERVED
2017-11-22,2.67,2.97,66.28,OBSERVED
2017-11-22,2.97,3.29,56.72,OBSERVED
2017-11-22,3.29,3.64,48.11,OBSERVED
2017-11-22,3.64,4.02,39.84,OBSERVED
2017-11-22,4.02,4.43,33.68,OBSERVED
2017-11-22,4.43,4.88,27.38,OBSERVED
2017-11-22,4.88,5.37,21.95,OBSERVED
2017-11-22,5.37,5.9,18.08,OBSERVED
2017-11-22,5.9,6.47,14.97,OBSERVED
2017-11-22,6.47,7.09,11.96,OBSERVED
2017-11-22,7.09,7.76,10.08,OBSERVED
2017-11-22,7.76,8.48,7.942,OBSERVED
2017-11-22,8.48,9.26,6.348,OBSERVED
2017-11-22,9.26,10.1,5.083,OBSERVED
2017-11-22,10.1,11.0,4.21,OBSERVED
2017-11-22,11.0,13.0,2.981,OBSERVED
2017-11-22,13.0,16.6,1.789,OBSERVED
2017-11-22,16.6,22.8,0.8599,OBSERVED
2017-11-22,22.8,33.5,0.3411,OBSERVED
2017-11-22,33.5,48.5,0.1227,OBSERVED
2017-11-22,48.5,69.7,0.04476,OBSERVED
2017-11-22,69.7,100.0,0.01655,OBSERVED
2017-11-23,1.71,1.92,114.3,OBSERVED
2017-11-23,1.92,2.15,104.0,OBSERVED
2017-11-23,2.15,2.4,91.83,OBSERVED
2017-11-23,2.4,2.67,78.43,OBSERVED
2017-11-23,2.67,2.97,67.9,OBSERVED
2017-11-23,2.97,3.29,59.37,OBSERVED
2017-11-23,3.29,3.64,48.86,OBSERVED
2017-11-23,3.64,4.02,40.88,OBSERVED
2017-11-23,4.02,4.43,33.57,OBSERVED
2017-11-23,4.43,4.88,28.05,OBSERVED
2017-11-23,4.88,5.37,22.85,OBSERVED
2017-11-23,5.37,5.9,18.42,OBSERVED
2017-11-23,5.9,6.47,15.0,OBSERVED
2017-11-23,6.47,7.09,12.01,OBSERVED
2017-11-23,7.09,7.76,9.88,OBSERVED
2017-11-23,7.76,8.48,7.96,OBSERVED
2017-11-23,8.48,9.26,6.44,OBSERVED
2017-11-23,9.26,10.1,5.164,OBSERVED
2017-11-23,10.1,11.0,4.154,OBSERVED
2017-11-23,11.0,13.0,3.035,OBSERVED
2017-11-23,13.0,16.6,1.809,OBSERVED
2017-11-23,16.6,22.8,0.8696,OBSERVED
2017-11-23,22.8,33.5,0.344,OBSERVED
2017-11-23,33.5,48.5,0.1217,OBSERVED
2017-11-23,48.5,69.7,0.04441,OBSERVED
2017-11-23,69.7,100.0,0.01652,OBSERVED
2017-11-24,1.71,1.92,120.3,OBSERVED
2017-11-24,1.92,2.15,104.2,OBSERVED
2017-11-24,2.15,2.4,90.06,OBSERVED
2017-11-24,2.4,2.67,80.34,OBSERVED
2017-11-24,2.67,2.97,69.46,OBSERVED
2017-11-24,2.97,3.29,58.07,OBSERVED
2017-11-24,3.29,3.64,49.27,OBSERVED
2017-11-24,3.64,4.02,40.9,OBSERVED
2017-11-24,4.02,4.43,34.08,OBSERVED
2017-11-24,4.43,4.88,28.01,OBSERVED
2017-11-24,4.88,5.37,22.49,OBSERVED
2017-11-24,5.37,5.9,18.7,OBSERVED
2017-11-24,5.9,6.47,14.99,OBSERVED
2017-11-24,6.47,7.09,12.21,OBSERVED
2017-11-24,7.09,7.76,10.05,OBSERVED
2017-11-24,7.76,8.48,7.825,OBSERVED
2017-11-24,8.48,9.26,6.452,OBSERVED
2017-11-24,9.26,10.1,5.269,OBSERVED
2017-11-24,10.1,11.0,4.19,OBSERVED
2017-11-24,11.0,13.0,3.009,OBSERVED
2017-11-24,13.0,16.6,1.798,OBSERVED
2017-11-24,16.6,22.8,0.8647,OBSERVED
2017-11-24,22.8,33.5,0.3415,OBSERVED
2017-11-24,33.5,48.5,0.1215,OBSERVED
2017-11-24,48.5,69.7,0.04483,OBSERVED
2017-11-24,69.7,100.0,0.01687,OBSERVED
2017-11-25,1.71,1.92,113.5,OBSERVED
2017-11-25,1.92,2.15,104.1,OBSERVED
2017-11-25,2.15,2.4,91.1,OBSERVED
2017-11-25,2.4,2.67,76.78,OBSERVED
2017-11-25,2.67,2.97,69.16,OBSERVED
2017-11-25,2.97,3.29,57.96,OBSERVED
2017-11-25,3.29,3.64,48.76,OBSERVED
2017-11-25,3.64,4.02,40.41,OBSERVED
2017-11-25,4.02,4.43,33.89,OBSERVED
2017-11-25,4.43,4.88,27.21,OBSERVED
2017-11-25,4.88,5.37,22.66,OBSERVED
2017-11-25,5.37,5.9,18.17,OBSERVED
2017-11-25,5.9,6.47,14.88,OBSERVED
2017-11-25,6.47,7.09,12.23,OBSERVED
2017-11-25,7.09,7.76,9.968,OBSERVED
2017-11-25,7.76,8.48,8.015,OBSERVED
2017-11-25,8.48,9.26,6.334,OBSERVED
2017-11-25,9.26,10.1,5.141,OBSERVED
2017-11-25,10.1,11.0,4.039,OBSERVED
2017-11-25,11.0,13.0,2.962,OBSERVED
2017-11-25,13.0,16.6,1.749,OBSERVED
2017-11-25,16.6,22.8,0.8558,OBSERVED
2017-11-25,22.8,33.5,0.3426,OBSERVED
2017-11-25,33.5,48.5,0.1215,OBSERVED
2017-11-25,48.5,69.7,0.04484,OBSERVED
2017-11-25,69.7,100.0,0.01646,OBSERVED
2017-11-26,1.71,1.92,115.8,OBSERVED
2017-11-26,1.92,2.15,103.0,OBSERVED
2017-11-26,2.15,2.4,91.38,OBSERVED
2017-11-26,2.4,2.67,78.29,OBSERVED
2017-11-26,2.67,2.97,68.99,OBSERVED
2017-11-26,2.97,3.29,59.32,OBSERVED
2017-11-26,3.29,3.64,48.01,OBSERVED
2017-11-26,3.64,4.02,40.57,OBSERVED
2017-11-26,4.02,4.43,32.97,OBSERVED
2017-11-26,4.43,4.88,27.83,OBSERVED
2017-11-26,4.88,5.37,22.61,OBSERVED
2017-11-26,5.37,5.9,18.79,OBSERVED
2017-11-26,5.9,6.47,15.11,OBSERVED
2017-11-26,6.47,7.09,12.07,OBSERVED
2017-11-26,7.09,7.76,9.827,OBSERVED
2017-11-26,7.76,8.48,7.711,OBSERVED
2017-11-26,8.48,9.26,6.259,OBSERVED
2017-11-26,9.26,10.1,5.244,OBSERVED
2017-11-26,10.1,11.0,4.207,OBSERVED
2017-11-26,11.0,13.0,3.092,OBSERVED
2017-11-26,13.0,16.6,1.796,OBSERVED
2017-11-26,16.6,22.8,0.844,OBSERVED
2017-11-26,22.8,33.5,0.3415,OBSERVED
2017-11-26,33.5,48.5,0.1257,OBSERVED
2017-11-26,48.5,69.7,0.04398,OBSERVED
2017-11-26,69.7,100.0,0.01598,OBSERVED
2017-11-27,1.71,1.92,115.6,OBSERVED
2017-11-27,1.92,2.15,105.0,OBSERVED
2017-11-27,2.15,2.4,90.92,OBSERVED
2017-11-27,2.4,2.67,77.74,OBSERVED
2017-11-27,2.67,2.97,67.43,OBSERVED
2017-11-27,2.97,3.29,58.8,OBSERVED
2017-11-27,3.29,3.64,47.42,OBSERVED
2017-11-27,3.64,4.02,39.93,OBSERVED
2017-11-27,4.02,4.43,33.67,OBSERVED
2017-11-27,4.43,4.88,27.63,OBSERVED
2017-11-27,4.88,5.37,22.33,OBSERVED
2017-11-27,5.37,5.9,18.13,OBSERVED
2017-11-27,5.9,6.47,14.61,OBSERVED
2017-11-27,6.47,7.09,11.9,OBSERVED
2017-11-27,7.09,7.76,9.78,OBSERVED
2017-11-27,7.76,8.48,7.903,OBSERVED
2017-11-27,8.48,9.26,6.283,OBSERVED
2017-11-27,9.26,10.1,5.016,OBSERVED
2017-11-27,10.1,11.0,4.168,OBSERVED
2017-11-27,11.0,13.0,2.966,OBSERVED
2017-11-27,13.0,16.6,1.806,OBSERVED
2017-11-27,16.6,22.8,0.8599,OBSERVED
2017-11-27,22.8,33.5,0.3364,OBSERVED
2017-11-27,33.5,48.5,0.1209,OBSERVED
2017-11-27,48.5,69.7,0.04569,OBSERVED
2017-11-27,69.7,100.0,0.0166,OBSERVED
2017-11-28,1.71,1.92,114.1,OBSERVED
2017-11-28,1.92,2.15,103.8,OBSERVED
2017-11-28,2.15,2.4,88.84,OBSERVED
2017-11-28,2.4,2.67,77.31,OBSERVED
2017-11-28,2.67,2.97,66.46,OBSERVED
2017-11-28,2.97,3.29,56.9,OBSERVED
2017-11-28,3.29,3.64,49.25,OBSERVED
2017-11-28,3.64,4.02,40.45,OBSERVED
2017-11-28,4.02,4.43,33.94,OBSERVED
2017-11-28,4.43,4.88,27.84,OBSERVED
2017-11-28,4.88,5.37,22.23,OBSERVED
2017-11-28,5.37,5.9,17.94,OBSERVED
2017-11-28,5.9,6.47,14.82,OBSERVED
2017-11-28,6.47,7.09,11.98,OBSERVED
2017-11-28,7.09,7.76,9.519,OBSERVED
2017-11-28,7.76,8.48,7.861,OBSERVED
2017-11-28,8.48,9.26,6.404,OBSERVED
2017-11-28,9.26,10.1,5.051,OBSERVED
2017-11-28,10.1,11.0,4.104,OBSERVED
2017-11-28,11.0,13.0,2.996,OBSERVED
2017-11-28,13.0,16.6,1.801,OBSERVED
2017-11-28,16.6,22.8,0.8666,OBSERVED
2017-11-28,22.8,33.5,0.3364,OBSERVED
2017-11-28,33.5,48.5,0.1231,OBSERVED
2017-11-28,48.5,69.7,0.04466,OBSERVED
2017-11-28,69.7,100.0,0.01614,OBSERVED
2017-11-29,1.71,1.92,111.5,OBSERVED
2017-11-29,1.92,2.15,100.4,OBSERVED
2017-11-29,2.15,2.4,88.07,OBSERVED
2017-11-29,2.4,2.67,76.24,OBSERVED
2017-11-29,2.67,2.97,67.03,OBSERVED
2017-11-29,2.97,3.29,56.93,OBSERVED
2017-11-29,3.29,3.64,47.73,OBSERVED
2017-11-29,3.64,4.02,40.47,OBSERVED
2017-11-29,4.02,4.43,32.73,OBSERVED
2017-11-29,4.43,4.88,27.08,OBSERVED
2017-11-29,4.88,5.37,22.28,OBSERVED
2017-11-29,5.37,5.9,18.01,OBSERVED
2017-11-29,5.9,6.47,14.52,OBSERVED
2017-11-29,6.47,7.09,11.69,OBSERVED
2017-11-29,7.09,7.76,9.656,OBSERVED
2017-11-29,7.76,8.48,7.676,OBSERVED
2017-11-29,8.48,9.26,6.245,OBSERVED
2017-11-29,9.26,10.1,5.095,OBSERVED
2017-11-29,10.1,11.0,4.109,OBSERVED
2017-11-29,11.0,13.0,2.995,OBSERVED
2017-11-29,13.0,16.6,1.756,OBSERVED
2017-11-29,16.6,22.8,0.859,OBSERVED
2017-11-29,22.8,33.5,0.3381,OBSERVED
2017-11-29,33.5,48.5,0.1237,OBSERVED
2017-11-29,48.5,69.7,0.04684,OBSERVED
2017-11-29,69.7,100.0,0.01577,OBSERVED
2017-11-30,1.71,1.92,108.5,OBSERVED
2017-11-30,1.92,2.15,101.0,OBSERVED
2017-11-30,2.15,2.4,87.41,OBSERVED
2017-11-30,2.4,2.67,75.36,OBSERVED
2017-11-30,2.67,2.97,64.83,OBSERVED
2017-11-30,2.97,3.29,55.89,OBSERVED
2017-11-30,3.29,3.64,46.18,OBSERVED
2017-11-30,3.64,4.02,39.94,OBSERVED
2017-11-30,4.02,4.43,32.92,OBSERVED
2017-11-30,4.43,4.88,26.82,OBSERVED
2017-11-30,4.88,5.37,22.11,OBSERVED
2017-11-30,5.37,5.9,17.69,OBSERVED
2017-11-30,5.9,6.47,14.24,OBSERVED
2017-11-30,6.47,7.09,11.65,OBSERVED
2017-11-30,7.09,7.76,9.426,OBSERVED
2017-11-30,7.76,8.48,7.741,OBSERVED
2017-11-30,8.48,9.26,6.178,OBSERVED
2017-11-30,9.26,10.1,5.01,OBSERVED
2017-11-30,10.1,11.0,4.053,OBSERVED
2017-11-30,11.0,13.0,2.878,OBSERVED
2017-11-30,13.0,16.6,1.739,OBSERVED
2017-11-30,16.6,22.8,0.8502,OBSERVED
2017-11-30,22.8,33.5,0.3326,OBSERVED
2017-11-30,33.5,48.5,0.1213,OBSERVED
2017-11-30,48.5,69.7,0.04609,OBSERVED
2017-11-30,69.7,100.0,0.01658,OBSERVED
2017-12-01,1.71,1.92,110.2,OBSERVED
2017-12-01,1.92,2.15,97.08,OBSERVED
2017-12-01,2.15,2.4,84.66,OBSERVED
2017-12-01,2.4,2.67,74.37,OBSERVED
