date YYY-MM-DD,rigidity_min GV,rigidity_max GV,electron_flux m^-2sr^-1s^-1GV^-1,electron_flux_error_statistical m^-2sr^-1s^-1GV^-1,electron_flux_error_timedependent m^-2sr^-1s^-1GV^-1,electron_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2018-5-20,11.00,16.60,9.123E-2,0.146E-2,0.091E-2,0.136E-2,
2018-5-20,16.60,22.80,2.718E-2,0.065E-2,0.027E-2,0.040E-2,
2018-5-20,22.80,41.90,6.004E-3,0.146E-3,0.060E-3,0.089E-3,
2018-5-21,1.00,1.71,2.189E+1,0.048E+1,0.044E+1,0.063E+1,
2018-5-21,1.71,2.97,1.068E+1,0.008E+1,0.016E+1,0.023E+1,
2018-5-21,2.97,4.02,4.717E+0,0.045E+0,0.047E+0,0.077E+0,
2018-5-21,4.02,5.90,2.043E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-21,5.90,7.09,9.215E-1,0.119E-1,0.092E-1,0.137E-1,
2018-5-21,7.09,8.48,5.246E-1,0.078E-1,0.052E-1,0.078E-1,
2018-5-21,8.48,11.00,2.754E-1,0.040E-1,0.028E-1,0.041E-1,
2018-5-21,11.00,16.60,9.201E-2,0.146E-2,0.092E-2,0.137E-2,
2018-5-21,16.60,22.80,2.632E-2,0.063E-2,0.026E-2,0.039E-2,
2018-5-21,22.80,41.90,6.389E-3,0.149E-3,0.064E-3,0.095E-3,
2018-5-22,1.00,1.71,2.201E+1,0.045E+1,0.044E+1,0.064E+1,
2018-5-22,1.71,2.97,1.079E+1,0.008E+1,0.016E+1,0.023E+1,
2018-5-22,2.97,4.02,4.723E+0,0.044E+0,0.047E+0,0.077E+0,
2018-5-22,4.02,5.90,2.035E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-22,5.90,7.09,9.086E-1,0.117E-1,0.091E-1,0.135E-1,
2018-5-22,7.09,8.48,5.212E-1,0.077E-1,0.052E-1,0.077E-1,
2018-5-22,8.48,11.00,2.658E-1,0.039E-1,0.027E-1,0.040E-1,
2018-5-22,11.00,16.60,9.187E-2,0.145E-2,0.092E-2,0.137E-2,
2018-5-22,16.60,22.80,2.655E-2,0.064E-2,0.027E-2,0.039E-2,
2018-5-22,22.80,41.90,6.021E-3,0.145E-3,0.060E-3,0.090E-3,
2018-5-23,1.00,1.71,2.200E+1,0.043E+1,0.044E+1,0.064E+1,
2018-5-23,1.71,2.97,1.056E+1,0.008E+1,0.016E+1,0.022E+1,
2018-5-23,2.97,4.02,4.6810E+0,0.045E+0,0.047E+0,0.077E+0,
2018-5-23,4.02,5.90,2.033E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-23,5.90,7.09,9.230E-1,0.119E-1,0.092E-1,0.137E-1,
2018-5-23,7.09,8.48,5.1210E-1,0.076E-1,0.051E-1,0.076E-1,
2018-5-23,8.48,11.00,2.716E-1,0.040E-1,0.027E-1,0.040E-1,
2018-5-23,11.00,16.60,9.243E-2,0.145E-2,0.092E-2,0.137E-2,
2018-5-23,16.60,22.80,2.567E-2,0.062E-2,0.026E-2,0.038E-2,
2018-5-23,22.80,41.90,6.111E-3,0.146E-3,0.061E-3,0.091E-3,
2018-5-24,1.00,1.71,2.169E+1,0.037E+1,0.043E+1,0.063E+1,
2018-5-24,1.71,2.97,1.055E+1,0.008E+1,0.016E+1,0.022E+1,
2018-5-24,2.97,4.02,4.682E+0,0.044E+0,0.047E+0,0.077E+0,
2018-5-24,4.02,5.90,2.023E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-24,5.90,7.09,9.139E-1,0.118E-1,0.091E-1,0.136E-1,
2018-5-24,7.09,8.48,5.452E-1,0.079E-1,0.055E-1,0.081E-1,
2018-5-24,8.48,11.00,2.663E-1,0.039E-1,0.027E-1,0.040E-1,
2018-5-24,11.00,16.60,9.243E-2,0.145E-2,0.092E-2,0.137E-2,
2018-5-24,16.60,22.80,2.790E-2,0.065E-2,0.028E-2,0.041E-2,
2018-5-24,22.80,41.90,6.044E-3,0.145E-3,0.060E-3,0.090E-3,
2018-5-25,1.00,1.71,2.108E+1,0.049E+1,0.042E+1,0.061E+1,
2018-5-25,1.71,2.97,1.061E+1,0.008E+1,0.016E+1,0.022E+1,
2018-5-25,2.97,4.02,4.694E+0,0.044E+0,0.047E+0,0.077E+0,
2018-5-25,4.02,5.90,1.9910E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-25,5.90,7.09,9.077E-1,0.118E-1,0.091E-1,0.135E-1,
2018-5-25,7.09,8.48,5.225E-1,0.078E-1,0.052E-1,0.078E-1,
2018-5-25,8.48,11.00,2.671E-1,0.040E-1,0.027E-1,0.040E-1,
2018-5-25,11.00,16.60,9.3310E-2,0.147E-2,0.093E-2,0.139E-2,
2018-5-25,16.60,22.80,2.664E-2,0.064E-2,0.027E-2,0.040E-2,
2018-5-25,22.80,41.90,6.166E-3,0.148E-3,0.062E-3,0.092E-3,
2018-5-26,1.00,1.71,2.232E+1,0.042E+1,0.045E+1,0.065E+1,
2018-5-26,1.71,2.97,1.064E+1,0.008E+1,0.016E+1,0.023E+1,
2018-5-26,2.97,4.02,4.716E+0,0.044E+0,0.047E+0,0.077E+0,
2018-5-26,4.02,5.90,2.004E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-26,5.90,7.09,9.158E-1,0.118E-1,0.092E-1,0.136E-1,
2018-5-26,7.09,8.48,5.439E-1,0.078E-1,0.054E-1,0.081E-1,
2018-5-26,8.48,11.00,2.6210E-1,0.039E-1,0.026E-1,0.039E-1,
2018-5-26,11.00,16.60,9.259E-2,0.145E-2,0.093E-2,0.138E-2,
2018-5-26,16.60,22.80,2.630E-2,0.063E-2,0.026E-2,0.039E-2,
2018-5-26,22.80,41.90,6.070E-3,0.145E-3,0.061E-3,0.090E-3,
2018-5-27,1.00,1.71,2.204E+1,0.038E+1,0.044E+1,0.064E+1,
2018-5-27,1.71,2.97,1.057E+1,0.008E+1,0.016E+1,0.022E+1,
2018-5-27,2.97,4.02,4.738E+0,0.044E+0,0.047E+0,0.078E+0,
2018-5-27,4.02,5.90,2.013E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-27,5.90,7.09,9.306E-1,0.119E-1,0.093E-1,0.138E-1,
2018-5-27,7.09,8.48,5.306E-1,0.078E-1,0.053E-1,0.079E-1,
2018-5-27,8.48,11.00,2.649E-1,0.039E-1,0.026E-1,0.039E-1,
2018-5-27,11.00,16.60,8.988E-2,0.143E-2,0.090E-2,0.134E-2,
2018-5-27,16.60,22.80,2.723E-2,0.064E-2,0.027E-2,0.040E-2,
2018-5-27,22.80,41.90,6.242E-3,0.147E-3,0.062E-3,0.093E-3,
2018-5-28,1.00,1.71,2.165E+1,0.057E+1,0.043E+1,0.063E+1,
2018-5-28,1.71,2.97,1.068E+1,0.008E+1,0.016E+1,0.023E+1,
2018-5-28,2.97,4.02,4.615E+0,0.044E+0,0.046E+0,0.076E+0,
2018-5-28,4.02,5.90,2.034E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-28,5.90,7.09,9.307E-1,0.119E-1,0.093E-1,0.138E-1,
2018-5-28,7.09,8.48,5.179E-1,0.077E-1,0.052E-1,0.077E-1,
2018-5-28,8.48,11.00,2.644E-1,0.039E-1,0.026E-1,0.039E-1,
2018-5-28,11.00,16.60,9.192E-2,0.145E-2,0.092E-2,0.137E-2,
2018-5-28,16.60,22.80,2.626E-2,0.063E-2,0.026E-2,0.039E-2,
2018-5-28,22.80,41.90,6.227E-3,0.147E-3,0.062E-3,0.093E-3,
2018-5-29,1.00,1.71,2.145E+1,0.039E+1,0.043E+1,0.062E+1,
2018-5-29,1.71,2.97,1.043E+1,0.008E+1,0.016E+1,0.022E+1,
2018-5-29,2.97,4.02,4.628E+0,0.044E+0,0.046E+0,0.076E+0,
2018-5-29,4.02,5.90,2.014E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-29,5.90,7.09,9.003E-1,0.117E-1,0.090E-1,0.134E-1,
2018-5-29,7.09,8.48,5.295E-1,0.078E-1,0.053E-1,0.079E-1,
2018-5-29,8.48,11.00,2.676E-1,0.039E-1,0.027E-1,0.040E-1,
2018-5-29,11.00,16.60,8.947E-2,0.143E-2,0.089E-2,0.133E-2,
2018-5-29,16.60,22.80,2.603E-2,0.063E-2,0.026E-2,0.039E-2,
2018-5-29,22.80,41.90,5.901E-3,0.143E-3,0.059E-3,0.088E-3,
2018-5-30,1.00,1.71,2.139E+1,0.039E+1,0.043E+1,0.062E+1,
2018-5-30,1.71,2.97,1.070E+1,0.008E+1,0.016E+1,0.023E+1,
2018-5-30,2.97,4.02,4.743E+0,0.045E+0,0.047E+0,0.078E+0,
2018-5-30,4.02,5.90,2.037E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-30,5.90,7.09,9.189E-1,0.119E-1,0.092E-1,0.137E-1,
2018-5-30,7.09,8.48,5.213E-1,0.077E-1,0.052E-1,0.077E-1,
2018-5-30,8.48,11.00,2.725E-1,0.040E-1,0.027E-1,0.041E-1,
2018-5-30,11.00,16.60,9.344E-2,0.146E-2,0.093E-2,0.139E-2,
2018-5-30,16.60,22.80,2.679E-2,0.064E-2,0.027E-2,0.040E-2,
2018-5-30,22.80,41.90,5.845E-3,0.143E-3,0.058E-3,0.087E-3,
2018-5-31,1.00,1.71,2.181E+1,0.048E+1,0.044E+1,0.063E+1,
2018-5-31,1.71,2.97,1.0410E+1,0.008E+1,0.016E+1,0.022E+1,
2018-5-31,2.97,4.02,4.672E+0,0.044E+0,0.047E+0,0.077E+0,
2018-5-31,4.02,5.90,2.016E+0,0.017E+0,0.020E+0,0.030E+0,
2018-5-31,5.90,7.09,9.180E-1,0.119E-1,0.092E-1,0.136E-1,
2018-5-31,7.09,8.48,5.284E-1,0.078E-1,0.053E-1,0.079E-1,
2018-5-31,8.48,11.00,2.715E-1,0.040E-1,0.027E-1,0.040E-1,
2018-5-31,11.00,16.60,9.044E-2,0.144E-2,0.090E-2,0.134E-2,
2018-5-31,16.60,22.80,2.756E-2,0.065E-2,0.028E-2,0.041E-2,
2018-5-31,22.80,41.90,5.958E-3,0.144E-3,0.060E-3,0.089E-3,
2018-6-1,1.00,1.71,2.165E+1,0.045E+1,0.043E+1,0.063E+1,
2018-6-1,1.71,2.97,1.057E+1,0.008E+1,0.016E+1,0.022E+1,
2018-6-1,2.97,4.02,4.634E+0,0.045E+0,0.046E+0,0.076E+0,
2018-6-1,4.02,5.90,2.016E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-1,5.90,7.09,9.057E-1,0.118E-1,0.091E-1,0.135E-1,
2018-6-1,7.09,8.48,5.1510E-1,0.077E-1,0.052E-1,0.077E-1,
2018-6-1,8.48,11.00,2.682E-1,0.040E-1,0.027E-1,0.040E-1,
2018-6-1,11.00,16.60,9.072E-2,0.145E-2,0.091E-2,0.135E-2,
2018-6-1,16.60,22.80,2.6710E-2,0.064E-2,0.027E-2,0.040E-2,
2018-6-1,22.80,41.90,6.154E-3,0.147E-3,0.062E-3,0.091E-3,
2018-6-2,1.00,1.71,2.0110E+1,0.044E+1,0.040E+1,0.059E+1,
2018-6-2,1.71,2.97,1.035E+1,0.008E+1,0.016E+1,0.022E+1,
2018-6-2,2.97,4.02,4.607E+0,0.045E+0,0.046E+0,0.076E+0,
2018-6-2,4.02,5.90,2.006E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-2,5.90,7.09,9.101E-1,0.119E-1,0.091E-1,0.135E-1,
2018-6-2,7.09,8.48,5.374E-1,0.079E-1,0.054E-1,0.080E-1,
2018-6-2,8.48,11.00,2.719E-1,0.040E-1,0.027E-1,0.040E-1,
2018-6-2,11.00,16.60,9.087E-2,0.144E-2,0.091E-2,0.135E-2,
2018-6-2,16.60,22.80,2.544E-2,0.062E-2,0.025E-2,0.038E-2,
2018-6-2,22.80,41.90,5.946E-3,0.144E-3,0.059E-3,0.088E-3,
2018-6-3,1.00,1.71,2.032E+1,0.043E+1,0.041E+1,0.059E+1,
2018-6-3,1.71,2.97,1.044E+1,0.008E+1,0.016E+1,0.022E+1,
2018-6-3,2.97,4.02,4.685E+0,0.044E+0,0.047E+0,0.077E+0,
2018-6-3,4.02,5.90,1.993E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-3,5.90,7.09,9.1910E-1,0.119E-1,0.092E-1,0.137E-1,
2018-6-3,7.09,8.48,5.274E-1,0.078E-1,0.053E-1,0.078E-1,
2018-6-3,8.48,11.00,2.672E-1,0.040E-1,0.027E-1,0.040E-1,
2018-6-3,11.00,16.60,8.870E-2,0.143E-2,0.089E-2,0.132E-2,
2018-6-3,16.60,22.80,2.745E-2,0.064E-2,0.027E-2,0.041E-2,
2018-6-3,22.80,41.90,6.116E-3,0.146E-3,0.061E-3,0.091E-3,
2018-6-4,1.00,1.71,2.187E+1,0.053E+1,0.044E+1,0.063E+1,
2018-6-4,1.71,2.97,1.041E+1,0.008E+1,0.016E+1,0.022E+1,
2018-6-4,2.97,4.02,4.743E+0,0.044E+0,0.047E+0,0.078E+0,
2018-6-4,4.02,5.90,1.987E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-4,5.90,7.09,9.241E-1,0.119E-1,0.092E-1,0.137E-1,
2018-6-4,7.09,8.48,5.494E-1,0.079E-1,0.055E-1,0.082E-1,
2018-6-4,8.48,11.00,2.762E-1,0.040E-1,0.028E-1,0.041E-1,
2018-6-4,11.00,16.60,9.003E-2,0.144E-2,0.090E-2,0.134E-2,
2018-6-4,16.60,22.80,2.693E-2,0.064E-2,0.027E-2,0.040E-2,
2018-6-4,22.80,41.90,6.134E-3,0.146E-3,0.061E-3,0.091E-3,
2018-6-5,1.00,1.71,2.146E+1,0.038E+1,0.043E+1,0.062E+1,
2018-6-5,1.71,2.97,1.054E+1,0.008E+1,0.016E+1,0.022E+1,
2018-6-5,2.97,4.02,4.703E+0,0.044E+0,0.047E+0,0.077E+0,
2018-6-5,4.02,5.90,2.048E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-5,5.90,7.09,9.123E-1,0.118E-1,0.091E-1,0.136E-1,
2018-6-5,7.09,8.48,5.364E-1,0.078E-1,0.054E-1,0.080E-1,
2018-6-5,8.48,11.00,2.665E-1,0.039E-1,0.027E-1,0.040E-1,
2018-6-5,11.00,16.60,9.113E-2,0.144E-2,0.091E-2,0.135E-2,
2018-6-5,16.60,22.80,2.822E-2,0.065E-2,0.028E-2,0.042E-2,
2018-6-5,22.80,41.90,6.494E-3,0.151E-3,0.065E-3,0.097E-3,
2018-6-6,1.00,1.71,2.1710E+1,0.059E+1,0.044E+1,0.063E+1,
2018-6-6,1.71,2.97,1.041E+1,0.013E+1,0.016E+1,0.022E+1,
2018-6-6,2.97,4.02,4.667E+0,0.067E+0,0.047E+0,0.077E+0,
2018-6-6,4.02,5.90,2.084E+0,0.026E+0,0.021E+0,0.031E+0,
2018-6-6,5.90,7.09,9.018E-1,0.176E-1,0.090E-1,0.134E-1,
2018-6-6,7.09,8.48,5.166E-1,0.116E-1,0.052E-1,0.077E-1,
2018-6-6,8.48,11.00,2.757E-1,0.061E-1,0.028E-1,0.041E-1,
2018-6-6,11.00,16.60,8.498E-2,0.211E-2,0.085E-2,0.126E-2,
2018-6-6,16.60,22.80,2.587E-2,0.096E-2,0.026E-2,0.038E-2,
2018-6-6,22.80,41.90,5.929E-3,0.225E-3,0.059E-3,0.088E-3,
2018-6-7,1.00,1.71,2.071E+1,0.063E+1,0.041E+1,0.060E+1,
2018-6-7,1.71,2.97,1.055E+1,0.010E+1,0.016E+1,0.022E+1,
2018-6-7,2.97,4.02,4.764E+0,0.058E+0,0.048E+0,0.078E+0,
2018-6-7,4.02,5.90,2.047E+0,0.023E+0,0.020E+0,0.030E+0,
2018-6-7,5.90,7.09,8.914E-1,0.152E-1,0.089E-1,0.133E-1,
2018-6-7,7.09,8.48,5.423E-1,0.102E-1,0.054E-1,0.081E-1,
2018-6-7,8.48,11.00,2.626E-1,0.051E-1,0.026E-1,0.039E-1,
2018-6-7,11.00,16.60,9.099E-2,0.186E-2,0.091E-2,0.135E-2,
2018-6-7,16.60,22.80,2.564E-2,0.081E-2,0.026E-2,0.038E-2,
2018-6-7,22.80,41.90,6.368E-3,0.190E-3,0.064E-3,0.095E-3,
2018-6-8,1.00,1.71,2.249E+1,0.049E+1,0.045E+1,0.065E+1,
2018-6-8,1.71,2.97,1.057E+1,0.008E+1,0.016E+1,0.022E+1,
2018-6-8,2.97,4.02,4.638E+0,0.045E+0,0.046E+0,0.076E+0,
2018-6-8,4.02,5.90,2.028E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-8,5.90,7.09,9.044E-1,0.118E-1,0.090E-1,0.134E-1,
2018-6-8,7.09,8.48,5.395E-1,0.079E-1,0.054E-1,0.080E-1,
2018-6-8,8.48,11.00,2.615E-1,0.039E-1,0.026E-1,0.039E-1,
2018-6-8,11.00,16.60,8.942E-2,0.144E-2,0.089E-2,0.133E-2,
2018-6-8,16.60,22.80,2.653E-2,0.064E-2,0.027E-2,0.039E-2,
2018-6-8,22.80,41.90,6.074E-3,0.146E-3,0.061E-3,0.090E-3,
2018-6-9,1.00,1.71,2.229E+1,0.037E+1,0.045E+1,0.065E+1,
2018-6-9,1.71,2.97,1.083E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-9,2.97,4.02,4.761E+0,0.045E+0,0.048E+0,0.078E+0,
2018-6-9,4.02,5.90,2.058E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-9,5.90,7.09,9.265E-1,0.119E-1,0.093E-1,0.138E-1,
2018-6-9,7.09,8.48,5.405E-1,0.079E-1,0.054E-1,0.080E-1,
2018-6-9,8.48,11.00,2.627E-1,0.039E-1,0.026E-1,0.039E-1,
2018-6-9,11.00,16.60,9.059E-2,0.144E-2,0.091E-2,0.135E-2,
2018-6-9,16.60,22.80,2.661E-2,0.064E-2,0.027E-2,0.040E-2,
2018-6-9,22.80,41.90,6.128E-3,0.146E-3,0.061E-3,0.091E-3,
2018-6-10,1.00,1.71,2.265E+1,0.057E+1,0.045E+1,0.066E+1,
2018-6-10,1.71,2.97,1.078E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-10,2.97,4.02,4.731E+0,0.045E+0,0.047E+0,0.078E+0,
2018-6-10,4.02,5.90,2.062E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-10,5.90,7.09,9.222E-1,0.120E-1,0.092E-1,0.137E-1,
2018-6-10,7.09,8.48,5.2810E-1,0.078E-1,0.053E-1,0.079E-1,
2018-6-10,8.48,11.00,2.5510E-1,0.039E-1,0.026E-1,0.038E-1,
2018-6-10,11.00,16.60,9.198E-2,0.146E-2,0.092E-2,0.137E-2,
2018-6-10,16.60,22.80,2.702E-2,0.064E-2,0.027E-2,0.040E-2,
2018-6-10,22.80,41.90,6.148E-3,0.146E-3,0.061E-3,0.091E-3,
2018-6-11,1.00,1.71,2.277E+1,0.039E+1,0.046E+1,0.066E+1,
2018-6-11,1.71,2.97,1.101E+1,0.008E+1,0.017E+1,0.023E+1,
2018-6-11,2.97,4.02,4.804E+0,0.045E+0,0.048E+0,0.079E+0,
2018-6-11,4.02,5.90,2.099E+0,0.018E+0,0.021E+0,0.031E+0,
2018-6-11,5.90,7.09,9.261E-1,0.119E-1,0.093E-1,0.138E-1,
2018-6-11,7.09,8.48,5.347E-1,0.078E-1,0.053E-1,0.079E-1,
2018-6-11,8.48,11.00,2.668E-1,0.039E-1,0.027E-1,0.040E-1,
2018-6-11,11.00,16.60,9.174E-2,0.145E-2,0.092E-2,0.136E-2,
2018-6-11,16.60,22.80,2.7010E-2,0.064E-2,0.027E-2,0.040E-2,
2018-6-11,22.80,41.90,6.117E-3,0.146E-3,0.061E-3,0.091E-3,
2018-6-12,1.00,1.71,2.299E+1,0.045E+1,0.046E+1,0.067E+1,
2018-6-12,1.71,2.97,1.090E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-12,2.97,4.02,4.750E+0,0.045E+0,0.048E+0,0.078E+0,
2018-6-12,4.02,5.90,2.056E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-12,5.90,7.09,9.361E-1,0.120E-1,0.094E-1,0.139E-1,
2018-6-12,7.09,8.48,5.286E-1,0.078E-1,0.053E-1,0.079E-1,
2018-6-12,8.48,11.00,2.734E-1,0.040E-1,0.027E-1,0.041E-1,
2018-6-12,11.00,16.60,9.4710E-2,0.147E-2,0.095E-2,0.141E-2,
2018-6-12,16.60,22.80,2.581E-2,0.063E-2,0.026E-2,0.038E-2,
2018-6-12,22.80,41.90,5.917E-3,0.144E-3,0.059E-3,0.088E-3,
2018-6-13,1.00,1.71,2.299E+1,0.054E+1,0.046E+1,0.067E+1,
2018-6-13,1.71,2.97,1.101E+1,0.008E+1,0.017E+1,0.023E+1,
2018-6-13,2.97,4.02,4.872E+0,0.045E+0,0.049E+0,0.080E+0,
2018-6-13,4.02,5.90,2.092E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-13,5.90,7.09,9.129E-1,0.118E-1,0.091E-1,0.136E-1,
2018-6-13,7.09,8.48,5.329E-1,0.078E-1,0.053E-1,0.079E-1,
2018-6-13,8.48,11.00,2.6310E-1,0.039E-1,0.026E-1,0.039E-1,
2018-6-13,11.00,16.60,9.347E-2,0.146E-2,0.093E-2,0.139E-2,
2018-6-13,16.60,22.80,2.674E-2,0.064E-2,0.027E-2,0.040E-2,
2018-6-13,22.80,41.90,6.069E-3,0.145E-3,0.061E-3,0.090E-3,
2018-6-14,1.00,1.71,2.253E+1,0.042E+1,0.045E+1,0.065E+1,
2018-6-14,1.71,2.97,1.098E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-14,2.97,4.02,4.896E+0,0.045E+0,0.049E+0,0.080E+0,
2018-6-14,4.02,5.90,2.061E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-14,5.90,7.09,9.372E-1,0.119E-1,0.094E-1,0.139E-1,
2018-6-14,7.09,8.48,5.323E-1,0.078E-1,0.053E-1,0.079E-1,
2018-6-14,8.48,11.00,2.612E-1,0.039E-1,0.026E-1,0.039E-1,
2018-6-14,11.00,16.60,9.388E-2,0.147E-2,0.094E-2,0.140E-2,
2018-6-14,16.60,22.80,2.628E-2,0.063E-2,0.026E-2,0.039E-2,
2018-6-14,22.80,41.90,5.856E-3,0.143E-3,0.059E-3,0.087E-3,
2018-6-15,1.00,1.71,2.344E+1,0.042E+1,0.047E+1,0.068E+1,
2018-6-15,1.71,2.97,1.104E+1,0.008E+1,0.017E+1,0.023E+1,
2018-6-15,2.97,4.02,4.829E+0,0.045E+0,0.048E+0,0.079E+0,
2018-6-15,4.02,5.90,2.115E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-15,5.90,7.09,9.374E-1,0.119E-1,0.094E-1,0.139E-1,
2018-6-15,7.09,8.48,5.377E-1,0.078E-1,0.054E-1,0.080E-1,
2018-6-15,8.48,11.00,2.716E-1,0.040E-1,0.027E-1,0.040E-1,
2018-6-15,11.00,16.60,9.012E-2,0.143E-2,0.090E-2,0.134E-2,
2018-6-15,16.60,22.80,2.760E-2,0.065E-2,0.028E-2,0.041E-2,
2018-6-15,22.80,41.90,5.938E-3,0.144E-3,0.059E-3,0.088E-3,
2018-6-16,1.00,1.71,2.291E+1,0.054E+1,0.046E+1,0.066E+1,
2018-6-16,1.71,2.97,1.107E+1,0.008E+1,0.017E+1,0.023E+1,
2018-6-16,2.97,4.02,4.862E+0,0.045E+0,0.049E+0,0.080E+0,
2018-6-16,4.02,5.90,2.036E+0,0.017E+0,0.020E+0,0.030E+0,
2018-6-16,5.90,7.09,9.558E-1,0.121E-1,0.096E-1,0.142E-1,
2018-6-16,7.09,8.48,5.4910E-1,0.079E-1,0.055E-1,0.082E-1,
2018-6-16,8.48,11.00,2.713E-1,0.040E-1,0.027E-1,0.040E-1,
2018-6-16,11.00,16.60,9.374E-2,0.146E-2,0.094E-2,0.139E-2,
2018-6-16,16.60,22.80,2.547E-2,0.062E-2,0.025E-2,0.038E-2,
2018-6-16,22.80,41.90,6.367E-3,0.149E-3,0.064E-3,0.095E-3,
2018-6-17,1.00,1.71,2.323E+1,0.051E+1,0.046E+1,0.067E+1,
2018-6-17,1.71,2.97,1.094E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-17,2.97,4.02,4.791E+0,0.045E+0,0.048E+0,0.079E+0,
2018-6-17,4.02,5.90,2.089E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-17,5.90,7.09,9.084E-1,0.118E-1,0.091E-1,0.135E-1,
2018-6-17,7.09,8.48,5.511E-1,0.079E-1,0.055E-1,0.082E-1,
2018-6-17,8.48,11.00,2.787E-1,0.040E-1,0.028E-1,0.041E-1,
2018-6-17,11.00,16.60,9.388E-2,0.147E-2,0.094E-2,0.140E-2,
2018-6-17,16.60,22.80,2.602E-2,0.063E-2,0.026E-2,0.039E-2,
2018-6-17,22.80,41.90,6.339E-3,0.148E-3,0.063E-3,0.094E-3,
2018-6-18,1.00,1.71,2.0410E+1,0.085E+1,0.041E+1,0.059E+1,
2018-6-18,1.71,2.97,1.065E+1,0.010E+1,0.016E+1,0.023E+1,
2018-6-18,2.97,4.02,4.7110E+0,0.053E+0,0.047E+0,0.077E+0,
2018-6-18,4.02,5.90,2.007E+0,0.019E+0,0.020E+0,0.030E+0,
2018-6-18,5.90,7.09,9.241E-1,0.132E-1,0.092E-1,0.137E-1,
2018-6-18,7.09,8.48,5.394E-1,0.087E-1,0.054E-1,0.080E-1,
2018-6-18,8.48,11.00,2.721E-1,0.044E-1,0.027E-1,0.040E-1,
2018-6-18,11.00,16.60,9.167E-2,0.159E-2,0.092E-2,0.136E-2,
2018-6-18,16.60,22.80,2.680E-2,0.070E-2,0.027E-2,0.040E-2,
2018-6-18,22.80,41.90,6.369E-3,0.163E-3,0.064E-3,0.095E-3,
2018-6-19,1.00,1.71,2.324E+1,0.046E+1,0.046E+1,0.067E+1,
2018-6-19,1.71,2.97,1.0710E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-19,2.97,4.02,4.726E+0,0.045E+0,0.047E+0,0.078E+0,
2018-6-19,4.02,5.90,2.052E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-19,5.90,7.09,8.985E-1,0.117E-1,0.090E-1,0.134E-1,
2018-6-19,7.09,8.48,5.348E-1,0.078E-1,0.053E-1,0.080E-1,
2018-6-19,8.48,11.00,2.728E-1,0.040E-1,0.027E-1,0.041E-1,
2018-6-19,11.00,16.60,9.079E-2,0.144E-2,0.091E-2,0.135E-2,
2018-6-19,16.60,22.80,2.619E-2,0.063E-2,0.026E-2,0.039E-2,
2018-6-19,22.80,41.90,6.361E-3,0.148E-3,0.064E-3,0.095E-3,
2018-6-20,1.00,1.71,2.137E+1,0.048E+1,0.043E+1,0.062E+1,
2018-6-20,1.71,2.97,1.072E+1,0.008E+1,0.016E+1,0.023E+1,
2018-6-20,2.97,4.02,4.646E+0,0.044E+0,0.046E+0,0.076E+0,
2018-6-20,4.02,5.90,2.072E+0,0.017E+0,0.021E+0,0.031E+0,
2018-6-20,5.90,7.09,9.449E-1,0.120E-1,0.094E-1,0.140E-1,
2018-6-20,7.09,8.48,5.302E-1,0.078E-1,0.053E-1,0.079E-1,
2018-6-20,8.48,11.00,2.648E-1,0.039E-1,0.026E-1,0.039E-1,
2018-6-20,11.00,16.60,9.285E-2,0.146E-2,0.093E-2,0.138E-2,
2018-6-20,16.60,22.80,2.753E-2,0.065E-2,0.028E-2,0.041E-2,
2018-6-20,22.80,41.90,5.848E-3,0.143E-3,0.058E-3,0.087E-3,
2018-6-21,1.00,1.71,2.328E+1,0.045E+1,0.047E+1,0.068E+1,
