date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,positron_flux m^-2sr^-1s^-1GV^-1,positron_flux_error_statistical m^-2sr^-1s^-1GV^-1,positron_flux_error_timedependent m^-2sr^-1s^-1GV^-1,positron_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2018-04-27,16.60,22.80,1.451E-03,3.079E-04,1.451E-05,2.176634E-05,
2018-04-27,22.80,41.90,5.349E-04,9.846E-05,5.349E-06,8.023525E-06,
2018-04-28,1.00,1.33,3.377E+00,3.466E-01,5.066E-02,9.793372E-02,
2018-04-28,1.33,1.71,2.016E+00,1.923E-01,2.620E-02,5.442310E-02,
2018-04-28,1.71,2.15,1.405E+00,1.178E-01,1.546E-02,3.372751E-02,
2018-04-28,2.15,2.97,6.964E-01,5.094E-02,6.964E-03,1.392722E-02,
2018-04-28,2.97,4.02,3.561E-01,2.563E-02,3.561E-03,5.341725E-03,
2018-04-28,4.02,5.90,1.129E-01,8.612E-03,1.129E-03,1.693052E-03,
2018-04-28,5.90,7.09,3.846E-02,5.355E-03,3.846E-04,5.769361E-04,
2018-04-28,7.09,8.48,3.232E-02,4.249E-03,3.232E-04,4.847373E-04,
2018-04-28,8.48,11.00,1.395E-02,1.998E-03,1.395E-04,2.092298E-04,
2018-04-28,11.00,16.60,4.314E-03,6.982E-04,4.314E-05,6.470878E-05,
2018-04-28,16.60,22.80,1.980E-03,3.692E-04,1.980E-05,2.969813E-05,
2018-04-28,22.80,41.90,4.104E-04,8.758E-05,4.104E-06,6.155638E-06,
2018-04-29,1.00,1.33,4.627E+00,3.983E-01,6.940E-02,1.341708E-01,
2018-04-29,1.33,1.71,2.514E+00,2.123E-01,3.268E-02,6.786902E-02,
2018-04-29,1.71,2.15,1.341E+00,1.133E-01,1.476E-02,3.219576E-02,
2018-04-29,2.15,2.97,7.679E-01,5.110E-02,7.679E-03,1.535799E-02,
2018-04-29,2.97,4.02,3.419E-01,2.459E-02,3.419E-03,5.128942E-03,
2018-04-29,4.02,5.90,1.281E-01,9.064E-03,1.281E-03,1.921684E-03,
2018-04-29,5.90,7.09,4.699E-02,5.764E-03,4.699E-04,7.048760E-04,
2018-04-29,7.09,8.48,2.904E-02,4.035E-03,2.904E-04,4.356595E-04,
2018-04-29,8.48,11.00,1.647E-02,2.144E-03,1.647E-04,2.470027E-04,
2018-04-29,11.00,16.60,4.879E-03,7.300E-04,4.879E-05,7.318047E-05,
2018-04-29,16.60,22.80,2.205E-03,3.956E-04,2.205E-05,3.308162E-05,
2018-04-29,22.80,41.90,3.987E-04,8.587E-05,3.987E-06,5.979871E-06,
2018-04-30,1.00,1.33,3.641E+00,3.733E-01,5.462E-02,1.055919E-01,
2018-04-30,1.33,1.71,2.598E+00,2.100E-01,3.377E-02,7.013973E-02,
2018-04-30,1.71,2.15,1.282E+00,1.141E-01,1.411E-02,3.077540E-02,
2018-04-30,2.15,2.97,7.661E-01,5.109E-02,7.661E-03,1.532292E-02,
2018-04-30,2.97,4.02,3.907E-01,2.629E-02,3.907E-03,5.859918E-03,
2018-04-30,4.02,5.90,1.090E-01,8.345E-03,1.090E-03,1.635163E-03,
2018-04-30,5.90,7.09,5.165E-02,6.045E-03,5.165E-04,7.747587E-04,
2018-04-30,7.09,8.48,2.667E-02,3.833E-03,2.667E-04,4.000988E-04,
2018-04-30,8.48,11.00,1.356E-02,1.977E-03,1.356E-04,2.034650E-04,
2018-04-30,11.00,16.60,5.130E-03,7.392E-04,5.130E-05,7.694445E-05,
2018-04-30,16.60,22.80,1.935E-03,3.566E-04,1.935E-05,2.901875E-05,
2018-04-30,22.80,41.90,5.269E-04,9.797E-05,5.269E-06,7.902948E-06,
2018-05-01,1.00,1.33,3.075E+00,3.308E-01,4.612E-02,8.917174E-02,
2018-05-01,1.33,1.71,2.387E+00,2.090E-01,3.103E-02,6.444756E-02,
2018-05-01,1.71,2.15,1.581E+00,1.271E-01,1.739E-02,3.794078E-02,
2018-05-01,2.15,2.97,6.858E-01,5.022E-02,6.858E-03,1.371601E-02,
2018-05-01,2.97,4.02,3.241E-01,2.442E-02,3.241E-03,4.861005E-03,
2018-05-01,4.02,5.90,1.236E-01,9.086E-03,1.236E-03,1.853665E-03,
2018-05-01,5.90,7.09,4.895E-02,6.107E-03,4.895E-04,7.342461E-04,
2018-05-01,7.09,8.48,3.335E-02,4.431E-03,3.335E-04,5.002807E-04,
2018-05-01,8.48,11.00,1.420E-02,2.065E-03,1.420E-04,2.130483E-04,
2018-05-01,11.00,16.60,5.767E-03,8.293E-04,5.767E-05,8.650076E-05,
2018-05-01,16.60,22.80,1.691E-03,3.539E-04,1.691E-05,2.536128E-05,
2018-05-01,22.80,41.90,4.727E-04,9.781E-05,4.727E-06,7.089957E-06,
2018-05-02,1.00,1.33,4.319E+00,3.779E-01,6.479E-02,1.252589E-01,
2018-05-02,1.33,1.71,2.401E+00,2.089E-01,3.122E-02,6.483763E-02,
2018-05-02,1.71,2.15,1.290E+00,1.129E-01,1.419E-02,3.096963E-02,
2018-05-02,2.15,2.97,7.487E-01,5.131E-02,7.487E-03,1.497352E-02,
2018-05-02,2.97,4.02,3.132E-01,2.354E-02,3.132E-03,4.698500E-03,
2018-05-02,4.02,5.90,1.127E-01,8.601E-03,1.127E-03,1.689945E-03,
2018-05-02,5.90,7.09,5.098E-02,6.014E-03,5.098E-04,7.647693E-04,
2018-05-02,7.09,8.48,2.718E-02,3.920E-03,2.718E-04,4.076425E-04,
2018-05-02,8.48,11.00,1.428E-02,2.022E-03,1.428E-04,2.142160E-04,
2018-05-02,11.00,16.60,6.105E-03,8.156E-04,6.105E-05,9.157849E-05,
2018-05-02,16.60,22.80,1.686E-03,3.454E-04,1.686E-05,2.528571E-05,
2018-05-02,22.80,41.90,3.625E-04,8.246E-05,3.625E-06,5.437067E-06,
2018-05-03,1.00,1.33,4.421E+00,4.004E-01,6.632E-02,1.282170E-01,
2018-05-03,1.33,1.71,2.403E+00,2.043E-01,3.124E-02,6.487374E-02,
2018-05-03,1.71,2.15,1.605E+00,1.259E-01,1.765E-02,3.851186E-02,
2018-05-03,2.15,2.97,8.071E-01,5.232E-02,8.071E-03,1.614198E-02,
2018-05-03,2.97,4.02,3.497E-01,2.473E-02,3.497E-03,5.245637E-03,
2018-05-03,4.02,5.90,1.178E-01,8.733E-03,1.178E-03,1.767220E-03,
2018-05-03,5.90,7.09,5.399E-02,6.166E-03,5.399E-04,8.097864E-04,
2018-05-03,7.09,8.48,3.806E-02,4.559E-03,3.806E-04,5.708403E-04,
2018-05-03,8.48,11.00,1.449E-02,2.011E-03,1.449E-04,2.173787E-04,
2018-05-03,11.00,16.60,5.461E-03,7.640E-04,5.461E-05,8.190851E-05,
2018-05-03,16.60,22.80,1.028E-03,2.650E-04,1.028E-05,1.542048E-05,
2018-05-03,22.80,41.90,4.871E-04,9.535E-05,4.871E-06,7.307107E-06,
2018-05-04,1.00,1.33,4.202E+00,3.897E-01,6.303E-02,1.218611E-01,
2018-05-04,1.33,1.71,2.634E+00,2.170E-01,3.424E-02,7.110469E-02,
2018-05-04,1.71,2.15,1.199E+00,1.126E-01,1.319E-02,2.878741E-02,
2018-05-04,2.15,2.97,7.934E-01,5.446E-02,7.934E-03,1.586837E-02,
2018-05-04,2.97,4.02,3.629E-01,2.643E-02,3.629E-03,5.443705E-03,
2018-05-04,4.02,5.90,1.290E-01,9.278E-03,1.290E-03,1.934256E-03,
2018-05-04,5.90,7.09,5.648E-02,6.434E-03,5.648E-04,8.472325E-04,
2018-05-04,7.09,8.48,2.789E-02,3.984E-03,2.789E-04,4.183018E-04,
2018-05-04,8.48,11.00,1.475E-02,2.056E-03,1.475E-04,2.212994E-04,
2018-05-04,11.00,16.60,5.947E-03,8.109E-04,5.947E-05,8.921185E-05,
2018-05-04,16.60,22.80,1.186E-03,2.858E-04,1.186E-05,1.778309E-05,
2018-05-04,22.80,41.90,2.712E-04,7.075E-05,2.712E-06,4.068618E-06,
2018-05-05,1.00,1.33,4.168E+00,3.762E-01,6.252E-02,1.208689E-01,
2018-05-05,1.33,1.71,2.608E+00,2.251E-01,3.391E-02,7.042918E-02,
2018-05-05,1.71,2.15,1.318E+00,1.144E-01,1.450E-02,3.163725E-02,
2018-05-05,2.15,2.97,7.659E-01,5.254E-02,7.659E-03,1.531776E-02,
2018-05-05,2.97,4.02,3.283E-01,2.404E-02,3.283E-03,4.924593E-03,
2018-05-05,4.02,5.90,1.281E-01,9.074E-03,1.281E-03,1.921650E-03,
2018-05-05,5.90,7.09,5.710E-02,6.375E-03,5.710E-04,8.565144E-04,
2018-05-05,7.09,8.48,3.387E-02,4.322E-03,3.387E-04,5.080510E-04,
2018-05-05,8.48,11.00,1.316E-02,1.955E-03,1.316E-04,1.973657E-04,
2018-05-05,11.00,16.60,4.171E-03,6.814E-04,4.171E-05,6.257238E-05,
2018-05-05,16.60,22.80,2.128E-03,3.691E-04,2.128E-05,3.191662E-05,
2018-05-05,22.80,41.90,4.915E-04,9.569E-05,4.915E-06,7.372251E-06,
2018-05-06,1.00,1.33,4.048E+00,4.149E-01,6.072E-02,1.173919E-01,
2018-05-06,1.33,1.71,2.471E+00,2.223E-01,3.212E-02,6.671798E-02,
2018-05-06,1.71,2.15,1.471E+00,1.259E-01,1.619E-02,3.531408E-02,
2018-05-06,2.15,2.97,7.935E-01,5.502E-02,7.935E-03,1.587090E-02,
2018-05-06,2.97,4.02,3.087E-01,2.373E-02,3.087E-03,4.631081E-03,
2018-05-06,4.02,5.90,1.308E-01,9.261E-03,1.308E-03,1.962110E-03,
2018-05-06,5.90,7.09,5.034E-02,6.103E-03,5.034E-04,7.550996E-04,
2018-05-06,7.09,8.48,2.424E-02,3.706E-03,2.424E-04,3.636638E-04,
2018-05-06,8.48,11.00,1.299E-02,1.942E-03,1.299E-04,1.949025E-04,
2018-05-06,11.00,16.60,5.745E-03,7.902E-04,5.745E-05,8.617569E-05,
2018-05-06,16.60,22.80,1.610E-03,3.350E-04,1.610E-05,2.415541E-05,
2018-05-06,22.80,41.90,3.492E-04,8.218E-05,3.492E-06,5.238136E-06,
2018-05-07,1.00,1.33,3.257E+00,3.893E-01,4.885E-02,9.444974E-02,
2018-05-07,1.33,1.71,2.357E+00,2.193E-01,3.064E-02,6.363101E-02,
2018-05-07,1.71,2.15,1.389E+00,1.276E-01,1.528E-02,3.333853E-02,
2018-05-07,2.15,2.97,7.586E-01,5.398E-02,7.586E-03,1.517272E-02,
2018-05-07,2.97,4.02,3.384E-01,2.488E-02,3.384E-03,5.076252E-03,
2018-05-07,4.02,5.90,1.207E-01,8.960E-03,1.207E-03,1.810357E-03,
2018-05-07,5.90,7.09,4.946E-02,6.027E-03,4.946E-04,7.419422E-04,
2018-05-07,7.09,8.48,3.123E-02,4.194E-03,3.123E-04,4.684152E-04,
2018-05-07,8.48,11.00,1.286E-02,1.929E-03,1.286E-04,1.929164E-04,
2018-05-07,11.00,16.60,5.515E-03,7.740E-04,5.515E-05,8.272284E-05,
2018-05-07,16.60,22.80,1.626E-03,3.339E-04,1.626E-05,2.438703E-05,
2018-05-07,22.80,41.90,3.804E-04,8.432E-05,3.804E-06,5.706580E-06,
2018-05-08,1.00,1.33,3.428E+00,4.499E-01,5.142E-02,9.941182E-02,
2018-05-08,1.33,1.71,2.212E+00,2.504E-01,2.876E-02,5.972474E-02,
2018-05-08,1.71,2.15,1.611E+00,1.475E-01,1.773E-02,3.867583E-02,
2018-05-08,2.15,2.97,7.743E-01,5.983E-02,7.743E-03,1.548576E-02,
2018-05-08,2.97,4.02,3.073E-01,2.650E-02,3.073E-03,4.608906E-03,
2018-05-08,4.02,5.90,1.313E-01,1.025E-02,1.313E-03,1.968774E-03,
2018-05-08,5.90,7.09,5.484E-02,6.951E-03,5.484E-04,8.225515E-04,
2018-05-08,7.09,8.48,2.973E-02,4.507E-03,2.973E-04,4.458830E-04,
2018-05-08,8.48,11.00,1.664E-02,2.390E-03,1.664E-04,2.496270E-04,
2018-05-08,11.00,16.60,4.970E-03,8.322E-04,4.970E-05,7.454858E-05,
2018-05-08,16.60,22.80,1.775E-03,3.774E-04,1.775E-05,2.662573E-05,
2018-05-08,22.80,41.90,4.376E-04,9.776E-05,4.376E-06,6.564470E-06,
2018-05-09,1.00,1.33,3.400E+00,3.959E-01,5.100E-02,9.859897E-02,
2018-05-09,1.33,1.71,1.987E+00,2.098E-01,2.584E-02,5.365889E-02,
2018-05-09,1.71,2.15,1.341E+00,1.245E-01,1.475E-02,3.218032E-02,
2018-05-09,2.15,2.97,7.825E-01,5.634E-02,7.825E-03,1.565036E-02,
2018-05-09,2.97,4.02,3.797E-01,2.660E-02,3.797E-03,5.695274E-03,
2018-05-09,4.02,5.90,1.322E-01,9.610E-03,1.322E-03,1.983300E-03,
2018-05-09,5.90,7.09,4.353E-02,5.663E-03,4.353E-04,6.530041E-04,
2018-05-09,7.09,8.48,2.820E-02,3.973E-03,2.820E-04,4.230081E-04,
2018-05-09,8.48,11.00,1.479E-02,2.067E-03,1.479E-04,2.218001E-04,
2018-05-09,11.00,16.60,5.323E-03,7.634E-04,5.323E-05,7.985204E-05,
2018-05-09,16.60,22.80,2.688E-03,4.306E-04,2.688E-05,4.032263E-05,
2018-05-09,22.80,41.90,3.987E-04,8.682E-05,3.987E-06,5.980933E-06,
2018-05-10,1.00,1.33,3.051E+00,3.516E-01,4.576E-02,8.847218E-02,
2018-05-10,1.33,1.71,2.390E+00,2.120E-01,3.107E-02,6.452723E-02,
2018-05-10,1.71,2.15,1.512E+00,1.307E-01,1.664E-02,3.629602E-02,
2018-05-10,2.15,2.97,7.854E-01,5.381E-02,7.854E-03,1.570898E-02,
2018-05-10,2.97,4.02,3.056E-01,2.345E-02,3.056E-03,4.584562E-03,
2018-05-10,4.02,5.90,1.171E-01,8.736E-03,1.171E-03,1.756901E-03,
2018-05-10,5.90,7.09,4.300E-02,5.574E-03,4.300E-04,6.450534E-04,
2018-05-10,7.09,8.48,3.069E-02,4.160E-03,3.069E-04,4.604122E-04,
2018-05-10,8.48,11.00,1.160E-02,1.826E-03,1.160E-04,1.740376E-04,
2018-05-10,11.00,16.60,6.098E-03,8.275E-04,6.098E-05,9.147262E-05,
2018-05-10,16.60,22.80,1.903E-03,3.545E-04,1.903E-05,2.854489E-05,
2018-05-10,22.80,41.90,4.616E-04,9.156E-05,4.616E-06,6.923681E-06,
2018-05-11,1.00,1.33,4.217E+00,4.767E-01,6.326E-02,1.222970E-01,
2018-05-11,1.33,1.71,2.058E+00,2.242E-01,2.675E-02,5.556391E-02,
2018-05-11,1.71,2.15,1.337E+00,1.250E-01,1.471E-02,3.208463E-02,
2018-05-11,2.15,2.97,7.785E-01,5.780E-02,7.785E-03,1.557016E-02,
2018-05-11,2.97,4.02,3.220E-01,2.709E-02,3.220E-03,4.829509E-03,
2018-05-11,4.02,5.90,1.126E-01,1.036E-02,1.126E-03,1.688409E-03,
2018-05-11,5.90,7.09,4.733E-02,7.355E-03,4.733E-04,7.098866E-04,
2018-05-11,7.09,8.48,2.975E-02,5.196E-03,2.975E-04,4.462688E-04,
2018-05-11,8.48,11.00,1.833E-02,2.957E-03,1.833E-04,2.749326E-04,
2018-05-11,11.00,16.60,4.388E-03,8.945E-04,4.388E-05,6.581984E-05,
2018-05-11,16.60,22.80,1.263E-03,4.020E-04,1.263E-05,1.894262E-05,
2018-05-11,22.80,41.90,5.420E-04,1.510E-04,5.420E-06,8.130407E-06,
2018-05-12,1.00,1.33,4.913E+00,4.558E-01,7.370E-02,1.424782E-01,
2018-05-12,1.33,1.71,2.396E+00,2.379E-01,3.115E-02,6.469009E-02,
2018-05-12,1.71,2.15,1.555E+00,1.382E-01,1.711E-02,3.732285E-02,
2018-05-12,2.15,2.97,8.297E-01,6.059E-02,8.297E-03,1.659358E-02,
2018-05-12,2.97,4.02,3.337E-01,2.725E-02,3.337E-03,5.005693E-03,
2018-05-12,4.02,5.90,1.205E-01,9.964E-03,1.205E-03,1.807055E-03,
2018-05-12,5.90,7.09,4.257E-02,6.370E-03,4.257E-04,6.385810E-04,
2018-05-12,7.09,8.48,2.813E-02,4.509E-03,2.813E-04,4.219150E-04,
2018-05-12,8.48,11.00,1.833E-02,2.609E-03,1.833E-04,2.748785E-04,
2018-05-12,11.00,16.60,6.301E-03,9.238E-04,6.301E-05,9.451984E-05,
2018-05-12,16.60,22.80,2.652E-03,4.666E-04,2.652E-05,3.978421E-05,
2018-05-12,22.80,41.90,5.485E-04,1.109E-04,5.485E-06,8.227461E-06,
2018-05-13,1.00,1.33,3.454E+00,3.924E-01,5.180E-02,1.001529E-01,
2018-05-13,1.33,1.71,2.144E+00,2.077E-01,2.788E-02,5.790020E-02,
2018-05-13,1.71,2.15,1.489E+00,1.300E-01,1.638E-02,3.574777E-02,
2018-05-13,2.15,2.97,7.427E-01,5.235E-02,7.427E-03,1.485455E-02,
2018-05-13,2.97,4.02,3.345E-01,2.482E-02,3.345E-03,5.016944E-03,
2018-05-13,4.02,5.90,1.039E-01,8.314E-03,1.039E-03,1.558045E-03,
2018-05-13,5.90,7.09,3.941E-02,5.360E-03,3.941E-04,5.911198E-04,
2018-05-13,7.09,8.48,3.542E-02,4.419E-03,3.542E-04,5.313282E-04,
2018-05-13,8.48,11.00,1.495E-02,2.075E-03,1.495E-04,2.242708E-04,
2018-05-13,11.00,16.60,4.698E-03,7.203E-04,4.698E-05,7.047334E-05,
2018-05-13,16.60,22.80,1.580E-03,3.209E-04,1.580E-05,2.369464E-05,
2018-05-13,22.80,41.90,4.363E-04,9.612E-05,4.363E-06,6.544709E-06,
2018-05-14,1.00,1.33,3.197E+00,3.707E-01,4.795E-02,9.270421E-02,
2018-05-14,1.33,1.71,2.406E+00,2.183E-01,3.128E-02,6.495885E-02,
2018-05-14,1.71,2.15,1.511E+00,1.277E-01,1.662E-02,3.626289E-02,
2018-05-14,2.15,2.97,7.204E-01,5.176E-02,7.204E-03,1.440772E-02,
2018-05-14,2.97,4.02,3.237E-01,2.417E-02,3.237E-03,4.855699E-03,
2018-05-14,4.02,5.90,1.259E-01,8.986E-03,1.259E-03,1.888103E-03,
2018-05-14,5.90,7.09,4.000E-02,5.373E-03,4.000E-04,6.000101E-04,
2018-05-14,7.09,8.48,3.307E-02,4.307E-03,3.307E-04,4.960923E-04,
2018-05-14,8.48,11.00,1.091E-02,1.769E-03,1.091E-04,1.637117E-04,
2018-05-14,11.00,16.60,5.772E-03,7.944E-04,5.772E-05,8.657646E-05,
2018-05-14,16.60,22.80,1.160E-03,2.827E-04,1.160E-05,1.740457E-05,
2018-05-14,22.80,41.90,5.339E-04,1.005E-04,5.339E-06,8.008316E-06,
2018-05-15,1.00,1.33,4.072E+00,3.978E-01,6.108E-02,1.180883E-01,
2018-05-15,1.33,1.71,2.177E+00,2.050E-01,2.831E-02,5.878911E-02,
2018-05-15,1.71,2.15,1.372E+00,1.190E-01,1.510E-02,3.293841E-02,
2018-05-15,2.15,2.97,7.638E-01,5.329E-02,7.638E-03,1.527507E-02,
2018-05-15,2.97,4.02,3.782E-01,2.604E-02,3.782E-03,5.672412E-03,
2018-05-15,4.02,5.90,1.348E-01,9.371E-03,1.348E-03,2.021698E-03,
2018-05-15,5.90,7.09,4.771E-02,5.875E-03,4.771E-04,7.156386E-04,
2018-05-15,7.09,8.48,2.786E-02,3.945E-03,2.786E-04,4.178890E-04,
2018-05-15,8.48,11.00,1.315E-02,1.946E-03,1.315E-04,1.972174E-04,
2018-05-15,11.00,16.60,4.776E-03,7.220E-04,4.776E-05,7.164431E-05,
2018-05-15,16.60,22.80,1.499E-03,3.177E-04,1.499E-05,2.248173E-05,
2018-05-15,22.80,41.90,4.473E-04,9.091E-05,4.473E-06,6.709512E-06,
2018-05-16,1.00,1.33,4.262E+00,4.098E-01,6.393E-02,1.235933E-01,
2018-05-16,1.33,1.71,2.389E+00,2.135E-01,3.106E-02,6.451165E-02,
2018-05-16,1.71,2.15,1.435E+00,1.233E-01,1.578E-02,3.443042E-02,
2018-05-16,2.15,2.97,7.595E-01,5.154E-02,7.595E-03,1.519097E-02,
2018-05-16,2.97,4.02,3.470E-01,2.447E-02,3.470E-03,5.204630E-03,
2018-05-16,4.02,5.90,1.372E-01,9.320E-03,1.372E-03,2.057805E-03,
2018-05-16,5.90,7.09,5.387E-02,6.122E-03,5.387E-04,8.080453E-04,
2018-05-16,7.09,8.48,3.421E-02,4.325E-03,3.421E-04,5.131439E-04,
2018-05-16,8.48,11.00,1.721E-02,2.189E-03,1.721E-04,2.581839E-04,
2018-05-16,11.00,16.60,5.954E-03,7.974E-04,5.954E-05,8.930257E-05,
2018-05-16,16.60,22.80,1.739E-03,3.472E-04,1.739E-05,2.608958E-05,
2018-05-16,22.80,41.90,4.297E-04,8.984E-05,4.297E-06,6.445936E-06,
2018-05-17,1.00,1.33,3.751E+00,4.164E-01,5.626E-02,1.087660E-01,
2018-05-17,1.33,1.71,2.678E+00,2.239E-01,3.482E-02,7.231043E-02,
2018-05-17,1.71,2.15,1.492E+00,1.274E-01,1.642E-02,3.581812E-02,
2018-05-17,2.15,2.97,7.144E-01,5.173E-02,7.144E-03,1.428772E-02,
2018-05-17,2.97,4.02,3.543E-01,2.599E-02,3.543E-03,5.314737E-03,
2018-05-17,4.02,5.90,1.242E-01,9.033E-03,1.242E-03,1.862452E-03,
2018-05-17,5.90,7.09,5.459E-02,6.224E-03,5.459E-04,8.188294E-04,
2018-05-17,7.09,8.48,3.571E-02,4.468E-03,3.571E-04,5.357030E-04,
2018-05-17,8.48,11.00,1.437E-02,2.023E-03,1.437E-04,2.155206E-04,
2018-05-17,11.00,16.60,5.584E-03,7.824E-04,5.584E-05,8.375551E-05,
2018-05-17,16.60,22.80,1.532E-03,3.217E-04,1.532E-05,2.297785E-05,
2018-05-17,22.80,41.90,5.211E-04,1.014E-04,5.211E-06,7.816593E-06,
2018-05-18,1.00,1.33,3.417E+00,3.589E-01,5.125E-02,9.908811E-02,
2018-05-18,1.33,1.71,2.137E+00,2.061E-01,2.778E-02,5.769118E-02,
2018-05-18,1.71,2.15,1.573E+00,1.266E-01,1.730E-02,3.774129E-02,
2018-05-18,2.15,2.97,7.411E-01,5.111E-02,7.411E-03,1.482177E-02,
2018-05-18,2.97,4.02,3.063E-01,2.320E-02,3.063E-03,4.594004E-03,
2018-05-18,4.02,5.90,1.176E-01,8.829E-03,1.176E-03,1.764246E-03,
2018-05-18,5.90,7.09,5.798E-02,6.437E-03,5.798E-04,8.697004E-04,
2018-05-18,7.09,8.48,2.626E-02,3.853E-03,2.626E-04,3.938711E-04,
2018-05-18,8.48,11.00,1.548E-02,2.101E-03,1.548E-04,2.321813E-04,
2018-05-18,11.00,16.60,5.358E-03,7.587E-04,5.358E-05,8.037487E-05,
2018-05-18,16.60,22.80,2.176E-03,3.803E-04,2.176E-05,3.264092E-05,
2018-05-18,22.80,41.90,6.121E-04,1.061E-04,6.121E-06,9.182153E-06,
2018-05-19,1.00,1.33,3.489E+00,3.605E-01,5.234E-02,1.011939E-01,
2018-05-19,1.33,1.71,2.211E+00,2.061E-01,2.874E-02,5.969057E-02,
2018-05-19,1.71,2.15,1.329E+00,1.187E-01,1.462E-02,3.189855E-02,
2018-05-19,2.15,2.97,7.777E-01,5.351E-02,7.777E-03,1.555389E-02,
2018-05-19,2.97,4.02,3.373E-01,2.458E-02,3.373E-03,5.060220E-03,
2018-05-19,4.02,5.90,1.161E-01,8.717E-03,1.161E-03,1.741129E-03,
2018-05-19,5.90,7.09,3.704E-02,5.192E-03,3.704E-04,5.556188E-04,
2018-05-19,7.09,8.48,3.009E-02,4.112E-03,3.009E-04,4.513898E-04,
2018-05-19,8.48,11.00,1.704E-02,2.192E-03,1.704E-04,2.555681E-04,
2018-05-19,11.00,16.60,5.256E-03,7.661E-04,5.256E-05,7.884589E-05,
2018-05-19,16.60,22.80,1.845E-03,3.551E-04,1.845E-05,2.767452E-05,
2018-05-19,22.80,41.90,3.478E-04,8.118E-05,3.478E-06,5.216618E-06,
2018-05-20,1.00,1.33,3.877E+00,4.322E-01,5.815E-02,1.124225E-01,
2018-05-20,1.33,1.71,2.143E+00,2.073E-01,2.786E-02,5.785473E-02,
2018-05-20,1.71,2.15,1.545E+00,1.269E-01,1.699E-02,3.707406E-02,
2018-05-20,2.15,2.97,6.895E-01,4.940E-02,6.895E-03,1.378955E-02,
2018-05-20,2.97,4.02,3.334E-01,2.481E-02,3.334E-03,5.000988E-03,
2018-05-20,4.02,5.90,1.256E-01,9.074E-03,1.256E-03,1.883967E-03,
2018-05-20,5.90,7.09,4.457E-02,5.750E-03,4.457E-04,6.686058E-04,
2018-05-20,7.09,8.48,1.989E-02,3.420E-03,1.989E-04,2.983812E-04,
2018-05-20,8.48,11.00,1.325E-02,1.955E-03,1.325E-04,1.987857E-04,
2018-05-20,11.00,16.60,5.999E-03,8.092E-04,5.999E-05,8.999178E-05,
2018-05-20,16.60,22.80,1.491E-03,3.148E-04,1.491E-05,2.235973E-05,
2018-05-20,22.80,41.90,5.639E-04,1.062E-04,5.639E-06,8.459043E-06,
2018-05-21,1.00,1.33,4.234E+00,4.165E-01,6.351E-02,1.227838E-01,
2018-05-21,1.33,1.71,2.077E+00,2.068E-01,2.700E-02,5.607313E-02,
2018-05-21,1.71,2.15,1.262E+00,1.181E-01,1.389E-02,3.029689E-02,
2018-05-21,2.15,2.97,6.889E-01,5.014E-02,6.889E-03,1.377808E-02,
2018-05-21,2.97,4.02,3.629E-01,2.570E-02,3.629E-03,5.444179E-03,
2018-05-21,4.02,5.90,1.254E-01,9.098E-03,1.254E-03,1.881207E-03,
2018-05-21,5.90,7.09,5.160E-02,6.043E-03,5.160E-04,7.740274E-04,
2018-05-21,7.09,8.48,2.589E-02,3.828E-03,2.589E-04,3.882939E-04,
2018-05-21,8.48,11.00,1.403E-02,2.002E-03,1.403E-04,2.104273E-04,
2018-05-21,11.00,16.60,4.868E-03,7.338E-04,4.868E-05,7.301881E-05,
2018-05-21,16.60,22.80,2.006E-03,3.657E-04,2.006E-05,3.008315E-05,
2018-05-21,22.80,41.90,6.174E-04,1.066E-04,6.174E-06,9.260455E-06,
2018-05-22,1.00,1.33,3.684E+00,3.612E-01,5.526E-02,1.068329E-01,
2018-05-22,1.33,1.71,2.152E+00,1.970E-01,2.797E-02,5.809689E-02,
2018-05-22,1.71,2.15,1.383E+00,1.148E-01,1.521E-02,3.318612E-02,
2018-05-22,2.15,2.97,7.801E-01,5.142E-02,7.801E-03,1.560159E-02,
2018-05-22,2.97,4.02,3.031E-01,2.296E-02,3.031E-03,4.546060E-03,
2018-05-22,4.02,5.90,1.157E-01,8.617E-03,1.157E-03,1.736169E-03,
2018-05-22,5.90,7.09,6.210E-02,6.605E-03,6.210E-04,9.315074E-04,
2018-05-22,7.09,8.48,2.670E-02,3.867E-03,2.670E-04,4.005691E-04,
2018-05-22,8.48,11.00,1.579E-02,2.103E-03,1.579E-04,2.368108E-04,
2018-05-22,11.00,16.60,4.922E-03,7.352E-04,4.922E-05,7.383606E-05,
2018-05-22,16.60,22.80,1.594E-03,3.300E-04,1.594E-05,2.391084E-05,
2018-05-22,22.80,41.90,3.606E-04,8.216E-05,3.606E-06,5.409031E-06,
2018-05-23,1.00,1.33,3.931E+00,3.775E-01,5.897E-02,1.140009E-01,
2018-05-23,1.33,1.71,2.399E+00,2.093E-01,3.119E-02,6.478079E-02,
2018-05-23,1.71,2.15,1.394E+00,1.193E-01,1.534E-02,3.346086E-02,
2018-05-23,2.15,2.97,8.623E-01,5.550E-02,8.623E-03,1.724526E-02,
2018-05-23,2.97,4.02,3.691E-01,2.547E-02,3.691E-03,5.537187E-03,
